,GAME_ID,H_TEAM,A_TEAM,H_POINTS,A_POINTS,TOTAL,M_OF_VIC,WINNER
4176,21700487.0,LA Clippers,Memphis Grizzlies,112.0,115.0,227.0,3.0,Memphis Grizzlies
4177,21700488.0,Oklahoma City Thunder,Utah Jazz,103.0,89.0,192.0,14.0,Oklahoma City Thunder
4178,21700489.0,Denver Nuggets,Golden State Warriors,96.0,81.0,177.0,15.0,Denver Nuggets
4179,21700490.0,Minnesota Timberwolves,Phoenix Suns,115.0,106.0,221.0,9.0,Minnesota Timberwolves
4180,21700491.0,Portland Trail Blazers,Los Angeles Lakers,95.0,92.0,187.0,3.0,Portland Trail Blazers
4181,21700492.0,San Antonio Spurs,Sacramento Kings,108.0,99.0,207.0,9.0,San Antonio Spurs
4182,21700493.0,Philadelphia 76ers,New York Knicks,105.0,98.0,203.0,7.0,Philadelphia 76ers
4183,21700494.0,Cleveland Cavaliers,Golden State Warriors,92.0,99.0,191.0,7.0,Golden State Warriors
4184,21700495.0,Washington Wizards,Boston Celtics,111.0,103.0,214.0,8.0,Washington Wizards
4185,21700496.0,Houston Rockets,Oklahoma City Thunder,107.0,112.0,219.0,5.0,Oklahoma City Thunder
4186,21700497.0,Minnesota Timberwolves,Los Angeles Lakers,121.0,104.0,225.0,17.0,Minnesota Timberwolves
4187,21700498.0,Indiana Pacers,Detroit Pistons,83.0,107.0,190.0,24.0,Detroit Pistons
4188,21700499.0,Toronto Raptors,Dallas Mavericks,93.0,98.0,191.0,5.0,Dallas Mavericks
4189,21700500.0,Orlando Magic,Miami Heat,89.0,107.0,196.0,18.0,Miami Heat
4190,21700501.0,Chicago Bulls,Milwaukee Bucks,115.0,106.0,221.0,9.0,Chicago Bulls
4191,21700502.0,Brooklyn Nets,San Antonio Spurs,97.0,109.0,206.0,12.0,San Antonio Spurs
4192,21700503.0,Utah Jazz,Denver Nuggets,83.0,107.0,190.0,24.0,Denver Nuggets
4193,21700504.0,Memphis Grizzlies,Phoenix Suns,97.0,99.0,196.0,2.0,Phoenix Suns
4194,21700505.0,Sacramento Kings,LA Clippers,95.0,122.0,217.0,27.0,LA Clippers
4195,21700506.0,Boston Celtics,Charlotte Hornets,102.0,91.0,193.0,11.0,Boston Celtics
4196,21700507.0,Dallas Mavericks,Indiana Pacers,98.0,94.0,192.0,4.0,Dallas Mavericks
4197,21700508.0,Washington Wizards,Atlanta Hawks,99.0,113.0,212.0,14.0,Atlanta Hawks
4198,21700509.0,New York Knicks,Chicago Bulls,87.0,92.0,179.0,5.0,Chicago Bulls
4199,21700510.0,Denver Nuggets,Minnesota Timberwolves,125.0,128.0,253.0,3.0,Minnesota Timberwolves
4200,21700511.0,Brooklyn Nets,New Orleans Pelicans,113.0,128.0,241.0,15.0,New Orleans Pelicans
4201,21700512.0,Toronto Raptors,Oklahoma City Thunder,107.0,124.0,231.0,17.0,Oklahoma City Thunder
4202,21700513.0,Cleveland Cavaliers,Sacramento Kings,95.0,109.0,204.0,14.0,Sacramento Kings
4203,21700514.0,Utah Jazz,Golden State Warriors,101.0,126.0,227.0,25.0,Golden State Warriors
4204,21700515.0,Memphis Grizzlies,Los Angeles Lakers,109.0,99.0,208.0,10.0,Memphis Grizzlies
4205,21700516.0,Detroit Pistons,Orlando Magic,89.0,102.0,191.0,13.0,Orlando Magic
4206,21700517.0,Houston Rockets,Boston Celtics,98.0,99.0,197.0,1.0,Boston Celtics
4207,21700518.0,Minnesota Timberwolves,Milwaukee Bucks,96.0,102.0,198.0,6.0,Milwaukee Bucks
4208,21700519.0,New York Knicks,San Antonio Spurs,107.0,119.0,226.0,12.0,San Antonio Spurs
4209,21700520.0,Philadelphia 76ers,Portland Trail Blazers,110.0,114.0,224.0,4.0,Portland Trail Blazers
4210,21700521.0,Houston Rockets,Washington Wizards,103.0,121.0,224.0,18.0,Washington Wizards
4211,21700522.0,Atlanta Hawks,Toronto Raptors,98.0,111.0,209.0,13.0,Toronto Raptors
4212,21700523.0,Brooklyn Nets,Miami Heat,111.0,87.0,198.0,24.0,Brooklyn Nets
4213,21700524.0,Indiana Pacers,Chicago Bulls,107.0,119.0,226.0,12.0,Chicago Bulls
4214,21700525.0,Dallas Mavericks,New Orleans Pelicans,128.0,120.0,248.0,8.0,Dallas Mavericks
4215,21700526.0,Milwaukee Bucks,Oklahoma City Thunder,97.0,95.0,192.0,2.0,Milwaukee Bucks
4216,21700527.0,Phoenix Suns,Sacramento Kings,111.0,101.0,212.0,10.0,Phoenix Suns
4217,21700528.0,Charlotte Hornets,Golden State Warriors,111.0,100.0,211.0,11.0,Charlotte Hornets
4218,21700529.0,LA Clippers,Los Angeles Lakers,121.0,106.0,227.0,15.0,LA Clippers
4219,21700530.0,San Antonio Spurs,Detroit Pistons,79.0,93.0,172.0,14.0,Detroit Pistons
4220,21700531.0,Miami Heat,Orlando Magic,117.0,111.0,228.0,6.0,Miami Heat
4221,21700532.0,New York Knicks,New Orleans Pelicans,105.0,103.0,208.0,2.0,New York Knicks
4222,21700533.0,Portland Trail Blazers,Atlanta Hawks,89.0,104.0,193.0,15.0,Atlanta Hawks
4223,21700534.0,Cleveland Cavaliers,Utah Jazz,101.0,104.0,205.0,3.0,Utah Jazz
4224,21700535.0,Memphis Grizzlies,Golden State Warriors,128.0,141.0,269.0,13.0,Golden State Warriors
4225,21700536.0,Philadelphia 76ers,Denver Nuggets,107.0,102.0,209.0,5.0,Philadelphia 76ers
4226,21700537.0,Chicago Bulls,Washington Wizards,110.0,114.0,224.0,4.0,Washington Wizards
4227,21700538.0,Minnesota Timberwolves,Indiana Pacers,107.0,90.0,197.0,17.0,Minnesota Timberwolves
4228,21700539.0,Brooklyn Nets,Boston Celtics,105.0,108.0,213.0,3.0,Boston Celtics
4229,21700540.0,Los Angeles Lakers,Houston Rockets,142.0,148.0,290.0,6.0,Houston Rockets
4230,21700541.0,Dallas Mavericks,Oklahoma City Thunder,116.0,113.0,229.0,3.0,Dallas Mavericks
4231,21700542.0,Charlotte Hornets,LA Clippers,98.0,106.0,204.0,8.0,LA Clippers
4232,21700543.0,Memphis Grizzlies,Sacramento Kings,114.0,96.0,210.0,18.0,Memphis Grizzlies
4233,21700544.0,Philadelphia 76ers,Phoenix Suns,123.0,110.0,233.0,13.0,Philadelphia 76ers
4234,21700545.0,Orlando Magic,Brooklyn Nets,95.0,98.0,193.0,3.0,Brooklyn Nets
4235,21700546.0,Milwaukee Bucks,Toronto Raptors,127.0,131.0,258.0,4.0,Toronto Raptors
4236,21700547.0,Portland Trail Blazers,Chicago Bulls,124.0,120.0,244.0,4.0,Portland Trail Blazers
4237,21700548.0,Los Angeles Lakers,Minnesota Timberwolves,96.0,114.0,210.0,18.0,Minnesota Timberwolves
4238,21700549.0,Portland Trail Blazers,Cleveland Cavaliers,110.0,127.0,237.0,17.0,Cleveland Cavaliers
4239,21700550.0,San Antonio Spurs,New York Knicks,100.0,91.0,191.0,9.0,San Antonio Spurs
4240,21700551.0,Atlanta Hawks,Phoenix Suns,103.0,104.0,207.0,1.0,Phoenix Suns
4241,21700552.0,Charlotte Hornets,Sacramento Kings,131.0,111.0,242.0,20.0,Charlotte Hornets
4242,21700553.0,Memphis Grizzlies,LA Clippers,105.0,113.0,218.0,8.0,LA Clippers
4243,21700554.0,Houston Rockets,Orlando Magic,116.0,98.0,214.0,18.0,Houston Rockets
4244,21700555.0,San Antonio Spurs,Philadelphia 76ers,106.0,112.0,218.0,6.0,Philadelphia 76ers
4245,21700556.0,New York Knicks,Washington Wizards,103.0,121.0,224.0,18.0,Washington Wizards
4246,21700557.0,Minnesota Timberwolves,Brooklyn Nets,97.0,98.0,195.0,1.0,Brooklyn Nets
4247,21700558.0,Detroit Pistons,Miami Heat,104.0,111.0,215.0,7.0,Miami Heat
4248,21700559.0,Cleveland Cavaliers,Boston Celtics,88.0,102.0,190.0,14.0,Boston Celtics
4249,21700560.0,Toronto Raptors,Chicago Bulls,124.0,115.0,239.0,9.0,Toronto Raptors
4250,21700561.0,Indiana Pacers,Milwaukee Bucks,101.0,122.0,223.0,21.0,Milwaukee Bucks
4251,21700562.0,Golden State Warriors,Dallas Mavericks,125.0,122.0,247.0,3.0,Golden State Warriors
4252,21700563.0,Phoenix Suns,Denver Nuggets,111.0,134.0,245.0,23.0,Denver Nuggets
4253,21700564.0,New Orleans Pelicans,Utah Jazz,108.0,98.0,206.0,10.0,New Orleans Pelicans
4254,21700565.0,Oklahoma City Thunder,Los Angeles Lakers,133.0,96.0,229.0,37.0,Oklahoma City Thunder
4255,21700566.0,Golden State Warriors,Houston Rockets,124.0,114.0,238.0,10.0,Golden State Warriors
4256,21700567.0,Oklahoma City Thunder,LA Clippers,127.0,117.0,244.0,10.0,Oklahoma City Thunder
4257,21700568.0,New York Knicks,Miami Heat,103.0,107.0,210.0,4.0,Miami Heat
4258,21700569.0,Detroit Pistons,Philadelphia 76ers,78.0,114.0,192.0,36.0,Philadelphia 76ers
4259,21700570.0,Minnesota Timberwolves,Boston Celtics,84.0,91.0,175.0,7.0,Boston Celtics
4260,21700571.0,Toronto Raptors,Milwaukee Bucks,129.0,110.0,239.0,19.0,Toronto Raptors
4261,21700572.0,Chicago Bulls,Dallas Mavericks,127.0,124.0,251.0,3.0,Chicago Bulls
4262,21700573.0,Phoenix Suns,San Antonio Spurs,89.0,103.0,192.0,14.0,San Antonio Spurs
4263,21700574.0,Utah Jazz,Denver Nuggets,91.0,99.0,190.0,8.0,Denver Nuggets
4264,21700575.0,Washington Wizards,Memphis Grizzlies,102.0,100.0,202.0,2.0,Washington Wizards
4265,21700576.0,Atlanta Hawks,Portland Trail Blazers,89.0,110.0,199.0,21.0,Portland Trail Blazers
4266,21700577.0,Charlotte Hornets,Los Angeles Lakers,108.0,94.0,202.0,14.0,Charlotte Hornets
4267,21700578.0,Golden State Warriors,LA Clippers,121.0,105.0,226.0,16.0,Golden State Warriors
4268,21700579.0,Boston Celtics,Brooklyn Nets,87.0,85.0,172.0,2.0,Boston Celtics
4269,21700580.0,Houston Rockets,Detroit Pistons,101.0,108.0,209.0,7.0,Detroit Pistons
4270,21700581.0,Chicago Bulls,Indiana Pacers,86.0,125.0,211.0,39.0,Indiana Pacers
4271,21700582.0,Cleveland Cavaliers,Orlando Magic,131.0,127.0,258.0,4.0,Cleveland Cavaliers
4272,21700583.0,Milwaukee Bucks,Washington Wizards,110.0,103.0,213.0,7.0,Milwaukee Bucks
4273,21700584.0,New Orleans Pelicans,Minnesota Timberwolves,98.0,116.0,214.0,18.0,Minnesota Timberwolves
4274,21700585.0,Denver Nuggets,Sacramento Kings,98.0,106.0,204.0,8.0,Sacramento Kings
4275,21700586.0,Utah Jazz,Miami Heat,102.0,103.0,205.0,1.0,Miami Heat
4276,21700587.0,New York Knicks,Dallas Mavericks,100.0,96.0,196.0,4.0,New York Knicks
4277,21700588.0,Oklahoma City Thunder,Phoenix Suns,100.0,114.0,214.0,14.0,Phoenix Suns
4278,21700589.0,San Antonio Spurs,Portland Trail Blazers,110.0,111.0,221.0,1.0,Portland Trail Blazers
4279,21700590.0,Atlanta Hawks,Los Angeles Lakers,113.0,132.0,245.0,19.0,Los Angeles Lakers
4280,21700591.0,Milwaukee Bucks,Indiana Pacers,96.0,109.0,205.0,13.0,Indiana Pacers
4281,21700592.0,Toronto Raptors,Brooklyn Nets,114.0,113.0,227.0,1.0,Toronto Raptors
4282,21700593.0,Houston Rockets,Chicago Bulls,116.0,107.0,223.0,9.0,Houston Rockets
4283,21700594.0,Cleveland Cavaliers,Minnesota Timberwolves,99.0,127.0,226.0,28.0,Minnesota Timberwolves
4284,21700595.0,Detroit Pistons,New Orleans Pelicans,109.0,112.0,221.0,3.0,New Orleans Pelicans
4285,21700596.0,San Antonio Spurs,Sacramento Kings,107.0,100.0,207.0,7.0,San Antonio Spurs
4286,21700597.0,Denver Nuggets,Golden State Warriors,114.0,124.0,238.0,10.0,Golden State Warriors
4287,21700598.0,Atlanta Hawks,LA Clippers,107.0,108.0,215.0,1.0,LA Clippers
4288,21700599.0,Miami Heat,Toronto Raptors,90.0,89.0,179.0,1.0,Miami Heat
4289,21700600.0,Portland Trail Blazers,Oklahoma City Thunder,117.0,106.0,223.0,11.0,Portland Trail Blazers
4290,21700601.0,Orlando Magic,Dallas Mavericks,99.0,114.0,213.0,15.0,Dallas Mavericks
4291,21700602.0,Sacramento Kings,Los Angeles Lakers,86.0,99.0,185.0,13.0,Los Angeles Lakers
4292,21700603.0,Dallas Mavericks,Charlotte Hornets,115.0,111.0,226.0,4.0,Dallas Mavericks
4293,21700604.0,Miami Heat,Indiana Pacers,114.0,106.0,220.0,8.0,Miami Heat
4294,21700605.0,Utah Jazz,Washington Wizards,107.0,104.0,211.0,3.0,Utah Jazz
4295,21700606.0,Detroit Pistons,Brooklyn Nets,114.0,80.0,194.0,34.0,Detroit Pistons
4296,21700607.0,Chicago Bulls,New York Knicks,122.0,119.0,241.0,3.0,Chicago Bulls
4297,21700608.0,Portland Trail Blazers,Houston Rockets,112.0,121.0,233.0,9.0,Houston Rockets
4298,21700609.0,New Orleans Pelicans,Memphis Grizzlies,102.0,105.0,207.0,3.0,Memphis Grizzlies
4299,21700610.0,Orlando Magic,Milwaukee Bucks,103.0,110.0,213.0,7.0,Milwaukee Bucks
4300,21700611.0,Oklahoma City Thunder,Minnesota Timberwolves,88.0,104.0,192.0,16.0,Minnesota Timberwolves
4301,21700612.0,Atlanta Hawks,Denver Nuggets,110.0,97.0,207.0,13.0,Atlanta Hawks
4302,21700613.0,LA Clippers,Golden State Warriors,125.0,106.0,231.0,19.0,LA Clippers
4303,21700614.0,Boston Celtics,Philadelphia 76ers,114.0,103.0,217.0,11.0,Boston Celtics
4304,21700615.0,Cleveland Cavaliers,Toronto Raptors,99.0,133.0,232.0,34.0,Toronto Raptors
4305,21700616.0,LA Clippers,Sacramento Kings,121.0,115.0,236.0,6.0,LA Clippers
4306,21700617.0,San Antonio Spurs,Los Angeles Lakers,81.0,93.0,174.0,12.0,Los Angeles Lakers
4307,21700618.0,Utah Jazz,Charlotte Hornets,88.0,99.0,187.0,11.0,Charlotte Hornets
4308,21700619.0,Cleveland Cavaliers,Indiana Pacers,95.0,97.0,192.0,2.0,Indiana Pacers
4309,21700620.0,Orlando Magic,Washington Wizards,119.0,125.0,244.0,6.0,Washington Wizards
4310,21700621.0,Brooklyn Nets,Atlanta Hawks,110.0,105.0,215.0,5.0,Brooklyn Nets
4311,21700622.0,Golden State Warriors,Milwaukee Bucks,108.0,94.0,202.0,14.0,Golden State Warriors
4312,21700623.0,New York Knicks,Minnesota Timberwolves,108.0,118.0,226.0,10.0,Minnesota Timberwolves
4313,21700624.0,Portland Trail Blazers,New Orleans Pelicans,113.0,119.0,232.0,6.0,New Orleans Pelicans
4314,21700625.0,Memphis Grizzlies,Denver Nuggets,78.0,87.0,165.0,9.0,Denver Nuggets
4315,21700626.0,Houston Rockets,Phoenix Suns,112.0,95.0,207.0,17.0,Houston Rockets
4316,21700627.0,Los Angeles Lakers,Dallas Mavericks,107.0,101.0,208.0,6.0,Los Angeles Lakers
4317,21700628.0,Sacramento Kings,LA Clippers,105.0,126.0,231.0,21.0,LA Clippers
4318,21700629.0,Oklahoma City Thunder,Charlotte Hornets,101.0,91.0,192.0,10.0,Oklahoma City Thunder
4319,21700630.0,Brooklyn Nets,Washington Wizards,113.0,119.0,232.0,6.0,Washington Wizards
4320,21700631.0,Golden State Warriors,Toronto Raptors,127.0,125.0,252.0,2.0,Golden State Warriors
4321,21700632.0,Detroit Pistons,Chicago Bulls,105.0,107.0,212.0,2.0,Chicago Bulls
4322,21700633.0,Denver Nuggets,San Antonio Spurs,80.0,112.0,192.0,32.0,San Antonio Spurs
4323,21700634.0,Milwaukee Bucks,Miami Heat,79.0,97.0,176.0,18.0,Miami Heat
4324,21700635.0,New Orleans Pelicans,New York Knicks,123.0,118.0,241.0,5.0,New Orleans Pelicans
4325,21700636.0,Indiana Pacers,Phoenix Suns,120.0,97.0,217.0,23.0,Indiana Pacers
4326,21700637.0,Portland Trail Blazers,Minnesota Timberwolves,103.0,120.0,223.0,17.0,Minnesota Timberwolves
4327,21700638.0,Charlotte Hornets,Detroit Pistons,118.0,107.0,225.0,11.0,Charlotte Hornets
4328,21700639.0,Toronto Raptors,Philadelphia 76ers,111.0,117.0,228.0,6.0,Philadelphia 76ers
4329,21700640.0,Milwaukee Bucks,Washington Wizards,104.0,95.0,199.0,9.0,Milwaukee Bucks
4330,21700641.0,San Antonio Spurs,Atlanta Hawks,99.0,102.0,201.0,3.0,Atlanta Hawks
4331,21700642.0,New York Knicks,Brooklyn Nets,119.0,104.0,223.0,15.0,New York Knicks
4332,21700643.0,Sacramento Kings,Oklahoma City Thunder,88.0,95.0,183.0,7.0,Oklahoma City Thunder
4333,21700644.0,Miami Heat,Chicago Bulls,111.0,119.0,230.0,8.0,Chicago Bulls
4334,21700645.0,Los Angeles Lakers,Memphis Grizzlies,114.0,123.0,237.0,9.0,Memphis Grizzlies
4335,21700646.0,Golden State Warriors,Cleveland Cavaliers,118.0,108.0,226.0,10.0,Golden State Warriors
4336,21700647.0,Indiana Pacers,Utah Jazz,109.0,94.0,203.0,15.0,Indiana Pacers
4337,21700648.0,Houston Rockets,LA Clippers,102.0,113.0,215.0,11.0,LA Clippers
4338,21700649.0,Minnesota Timberwolves,Orlando Magic,102.0,108.0,210.0,6.0,Orlando Magic
4339,21700650.0,New Orleans Pelicans,Boston Celtics,116.0,113.0,229.0,3.0,New Orleans Pelicans
4340,21700651.0,Dallas Mavericks,Denver Nuggets,102.0,105.0,207.0,3.0,Denver Nuggets
4341,21700652.0,Phoenix Suns,Portland Trail Blazers,111.0,118.0,229.0,7.0,Portland Trail Blazers
4342,21700653.0,Washington Wizards,Charlotte Hornets,109.0,133.0,242.0,24.0,Charlotte Hornets
4343,21700654.0,New Orleans Pelicans,Atlanta Hawks,93.0,94.0,187.0,1.0,Atlanta Hawks
4344,21700655.0,San Antonio Spurs,Brooklyn Nets,100.0,95.0,195.0,5.0,San Antonio Spurs
4345,21700656.0,Detroit Pistons,Toronto Raptors,91.0,96.0,187.0,5.0,Toronto Raptors
4346,21700657.0,Golden State Warriors,Chicago Bulls,119.0,112.0,231.0,7.0,Golden State Warriors
4347,21700658.0,New York Knicks,Memphis Grizzlies,99.0,105.0,204.0,6.0,Memphis Grizzlies
4348,21700659.0,Miami Heat,Milwaukee Bucks,106.0,101.0,207.0,5.0,Miami Heat
4349,21700660.0,Los Angeles Lakers,Oklahoma City Thunder,90.0,114.0,204.0,24.0,Oklahoma City Thunder
4350,21700661.0,Utah Jazz,Sacramento Kings,120.0,105.0,225.0,15.0,Utah Jazz
4351,21700662.0,Denver Nuggets,LA Clippers,104.0,109.0,213.0,5.0,LA Clippers
4352,21700663.0,Philadelphia 76ers,Boston Celtics,89.0,80.0,169.0,9.0,Philadelphia 76ers
4353,21700664.0,Orlando Magic,Cleveland Cavaliers,103.0,104.0,207.0,1.0,Cleveland Cavaliers
4354,21700665.0,Minnesota Timberwolves,Houston Rockets,98.0,116.0,214.0,18.0,Houston Rockets
4355,21700666.0,Indiana Pacers,Portland Trail Blazers,86.0,100.0,186.0,14.0,Portland Trail Blazers
4356,21700667.0,San Antonio Spurs,Toronto Raptors,83.0,86.0,169.0,3.0,Toronto Raptors
4357,21700668.0,Miami Heat,Brooklyn Nets,95.0,101.0,196.0,6.0,Brooklyn Nets
4358,21700669.0,Washington Wizards,Detroit Pistons,122.0,112.0,234.0,10.0,Washington Wizards
4359,21700670.0,Sacramento Kings,Memphis Grizzlies,88.0,106.0,194.0,18.0,Memphis Grizzlies
4360,21700671.0,Phoenix Suns,Denver Nuggets,108.0,100.0,208.0,8.0,Phoenix Suns
4361,21700672.0,New York Knicks,Utah Jazz,117.0,115.0,232.0,2.0,New York Knicks
4362,21700673.0,Indiana Pacers,Los Angeles Lakers,86.0,99.0,185.0,13.0,Los Angeles Lakers
4363,21700674.0,Oklahoma City Thunder,Cleveland Cavaliers,148.0,124.0,272.0,24.0,Oklahoma City Thunder
4364,21700675.0,Chicago Bulls,Atlanta Hawks,113.0,97.0,210.0,16.0,Chicago Bulls
4365,21700676.0,Miami Heat,Charlotte Hornets,106.0,105.0,211.0,1.0,Miami Heat
4366,21700677.0,Memphis Grizzlies,New Orleans Pelicans,104.0,111.0,215.0,7.0,New Orleans Pelicans
4367,21700678.0,Milwaukee Bucks,Philadelphia 76ers,94.0,116.0,210.0,22.0,Philadelphia 76ers
4368,21700679.0,Golden State Warriors,Houston Rockets,108.0,116.0,224.0,8.0,Houston Rockets
4369,21700680.0,Toronto Raptors,Minnesota Timberwolves,109.0,115.0,224.0,6.0,Minnesota Timberwolves
4370,21700681.0,LA Clippers,Utah Jazz,113.0,125.0,238.0,12.0,Utah Jazz
4371,21700682.0,Dallas Mavericks,Portland Trail Blazers,108.0,117.0,225.0,9.0,Portland Trail Blazers
4372,21700683.0,Orlando Magic,Boston Celtics,103.0,95.0,198.0,8.0,Orlando Magic
4373,21700684.0,New York Knicks,Los Angeles Lakers,107.0,127.0,234.0,20.0,Los Angeles Lakers
4374,21700685.0,Brooklyn Nets,Detroit Pistons,101.0,100.0,201.0,1.0,Brooklyn Nets
4375,21700686.0,Indiana Pacers,San Antonio Spurs,94.0,86.0,180.0,8.0,Indiana Pacers
4376,21700687.0,Sacramento Kings,Charlotte Hornets,107.0,112.0,219.0,5.0,Charlotte Hornets
4377,21700688.0,Utah Jazz,Atlanta Hawks,90.0,104.0,194.0,14.0,Atlanta Hawks
4378,21700689.0,Miami Heat,Houston Rockets,90.0,99.0,189.0,9.0,Houston Rockets
4379,21700690.0,Philadelphia 76ers,Memphis Grizzlies,101.0,105.0,206.0,4.0,Memphis Grizzlies
4380,21700691.0,Phoenix Suns,Milwaukee Bucks,105.0,109.0,214.0,4.0,Milwaukee Bucks
4381,21700692.0,Chicago Bulls,New Orleans Pelicans,128.0,132.0,260.0,4.0,New Orleans Pelicans
4382,21700693.0,Washington Wizards,Dallas Mavericks,75.0,98.0,173.0,23.0,Dallas Mavericks
4383,21700694.0,Portland Trail Blazers,Denver Nuggets,101.0,104.0,205.0,3.0,Denver Nuggets
4384,21700695.0,Minnesota Timberwolves,LA Clippers,126.0,118.0,244.0,8.0,Minnesota Timberwolves
4385,21700696.0,Sacramento Kings,Orlando Magic,105.0,99.0,204.0,6.0,Sacramento Kings
4386,21700697.0,Brooklyn Nets,Oklahoma City Thunder,108.0,109.0,217.0,1.0,Oklahoma City Thunder
4387,21700698.0,Cleveland Cavaliers,San Antonio Spurs,102.0,114.0,216.0,12.0,San Antonio Spurs
4388,21700699.0,New York Knicks,Golden State Warriors,112.0,123.0,235.0,11.0,Golden State Warriors
4389,21700700.0,Boston Celtics,Los Angeles Lakers,107.0,108.0,215.0,1.0,Los Angeles Lakers
4390,21700701.0,New Orleans Pelicans,Charlotte Hornets,101.0,96.0,197.0,5.0,New Orleans Pelicans
4391,21700702.0,Utah Jazz,Detroit Pistons,98.0,95.0,193.0,3.0,Utah Jazz
4392,21700703.0,Phoenix Suns,Indiana Pacers,101.0,116.0,217.0,15.0,Indiana Pacers
4393,21700704.0,Chicago Bulls,Philadelphia 76ers,101.0,115.0,216.0,14.0,Philadelphia 76ers
4394,21700705.0,Toronto Raptors,Atlanta Hawks,108.0,93.0,201.0,15.0,Toronto Raptors
4395,21700706.0,Houston Rockets,Dallas Mavericks,104.0,97.0,201.0,7.0,Houston Rockets
4396,21700707.0,San Antonio Spurs,Memphis Grizzlies,108.0,85.0,193.0,23.0,San Antonio Spurs
4397,21700708.0,Minnesota Timberwolves,Portland Trail Blazers,114.0,123.0,237.0,9.0,Portland Trail Blazers
4398,21700709.0,Boston Celtics,LA Clippers,113.0,102.0,215.0,11.0,Boston Celtics
4399,21700710.0,Sacramento Kings,Miami Heat,89.0,88.0,177.0,1.0,Sacramento Kings
4400,21700711.0,Washington Wizards,Oklahoma City Thunder,112.0,121.0,233.0,9.0,Oklahoma City Thunder
4401,21700712.0,New York Knicks,Denver Nuggets,118.0,130.0,248.0,12.0,Denver Nuggets
4402,21700713.0,Minnesota Timberwolves,Golden State Warriors,113.0,126.0,239.0,13.0,Golden State Warriors
4403,21700714.0,Atlanta Hawks,Charlotte Hornets,110.0,121.0,231.0,11.0,Charlotte Hornets
4404,21700715.0,Indiana Pacers,Cleveland Cavaliers,108.0,115.0,223.0,7.0,Cleveland Cavaliers
4405,21700716.0,Utah Jazz,Toronto Raptors,97.0,93.0,190.0,4.0,Utah Jazz
4406,21700717.0,Los Angeles Lakers,Chicago Bulls,108.0,103.0,211.0,5.0,Los Angeles Lakers
4407,21700718.0,LA Clippers,Memphis Grizzlies,109.0,100.0,209.0,9.0,LA Clippers
4408,21700719.0,Brooklyn Nets,Milwaukee Bucks,91.0,116.0,207.0,25.0,Milwaukee Bucks
4409,21700720.0,Houston Rockets,New Orleans Pelicans,113.0,115.0,228.0,2.0,New Orleans Pelicans
4410,21700721.0,Portland Trail Blazers,Dallas Mavericks,107.0,93.0,200.0,14.0,Portland Trail Blazers
4411,21700722.0,Philadelphia 76ers,San Antonio Spurs,97.0,78.0,175.0,19.0,Philadelphia 76ers
4412,21700723.0,New York Knicks,Phoenix Suns,107.0,85.0,192.0,22.0,New York Knicks
4413,21700724.0,Oklahoma City Thunder,Detroit Pistons,121.0,108.0,229.0,13.0,Oklahoma City Thunder
4414,21700725.0,Orlando Magic,Indiana Pacers,112.0,114.0,226.0,2.0,Indiana Pacers
4415,21700726.0,Washington Wizards,Atlanta Hawks,129.0,104.0,233.0,25.0,Washington Wizards
4416,21700727.0,Charlotte Hornets,Miami Heat,91.0,95.0,186.0,4.0,Miami Heat
4417,21700728.0,Boston Celtics,Golden State Warriors,105.0,109.0,214.0,4.0,Golden State Warriors
4418,21700729.0,Brooklyn Nets,Minnesota Timberwolves,97.0,111.0,208.0,14.0,Minnesota Timberwolves
4419,21700730.0,Dallas Mavericks,Denver Nuggets,89.0,91.0,180.0,2.0,Denver Nuggets
4420,21700731.0,Milwaukee Bucks,Chicago Bulls,110.0,96.0,206.0,14.0,Milwaukee Bucks
4421,21700732.0,Phoenix Suns,Houston Rockets,102.0,113.0,215.0,11.0,Houston Rockets
4422,21700733.0,LA Clippers,New Orleans Pelicans,112.0,103.0,215.0,9.0,LA Clippers
4423,21700734.0,Detroit Pistons,Cleveland Cavaliers,104.0,121.0,225.0,17.0,Cleveland Cavaliers
4424,21700735.0,Los Angeles Lakers,Toronto Raptors,111.0,123.0,234.0,12.0,Toronto Raptors
4425,21700736.0,Philadelphia 76ers,Oklahoma City Thunder,112.0,122.0,234.0,10.0,Oklahoma City Thunder
4426,21700737.0,Sacramento Kings,San Antonio Spurs,98.0,113.0,211.0,15.0,San Antonio Spurs
4427,21700738.0,Charlotte Hornets,Indiana Pacers,96.0,105.0,201.0,9.0,Indiana Pacers
4428,21700739.0,Minnesota Timberwolves,Atlanta Hawks,100.0,105.0,205.0,5.0,Atlanta Hawks
4429,21700740.0,Phoenix Suns,Memphis Grizzlies,109.0,120.0,229.0,11.0,Memphis Grizzlies
4430,21700741.0,Philadelphia 76ers,Milwaukee Bucks,95.0,107.0,202.0,12.0,Milwaukee Bucks
4431,21700742.0,Miami Heat,Dallas Mavericks,95.0,88.0,183.0,7.0,Miami Heat
4432,21700743.0,Boston Celtics,Denver Nuggets,111.0,110.0,221.0,1.0,Boston Celtics
4433,21700744.0,Oklahoma City Thunder,Washington Wizards,96.0,102.0,198.0,6.0,Washington Wizards
4434,21700745.0,Brooklyn Nets,New York Knicks,95.0,111.0,206.0,16.0,New York Knicks
4435,21700746.0,Minnesota Timberwolves,Toronto Raptors,104.0,109.0,213.0,5.0,Toronto Raptors
