,GAME_ID,H_TEAM,A_TEAM,H_POINTS,A_POINTS,TOTAL,M_OF_VIC,WINNER,PLUS_MINUS,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_STL,H_BLK,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_STL,A_BLK
876,21500238.0,New Orleans Pelicans,Los Angeles Clippers,90.0,111.0,201.0,21.0,Los Angeles Clippers,21.0,0.25,0.7390000000000001,50.0,20.0,8.0,1.0,0.368,0.8,49.0,27.0,6.0,7.0
877,21500198.0,Phoenix Suns,New Orleans Pelicans,116.0,122.0,238.0,116.0,Phoenix Suns,6.0,0.472,0.879,46.0,17.0,6.0,4.0,0.367,0.825,49.0,23.0,11.0,6.0
878,21500171.0,New Orleans Pelicans,Oklahoma City Thunder,103.0,110.0,213.0,7.0,Oklahoma City Thunder,7.0,0.25,1.0,40.0,21.0,8.0,4.0,0.412,0.675,50.0,19.0,6.0,4.0
879,21500145.0,New Orleans Pelicans,New York Knicks,87.0,95.0,182.0,8.0,New York Knicks,8.0,0.286,0.895,36.0,16.0,5.0,5.0,0.222,0.789,41.0,18.0,8.0,4.0
880,21500117.0,New Orleans Pelicans,,98.0,0.0,98.0,98.0,New Orleans Pelicans,8.0,0.483,0.667,40.0,21.0,6.0,0.0,,,,,,
881,21500088.0,New Orleans Pelicans,Dallas Mavericks,98.0,107.0,205.0,107.0,Dallas Mavericks,9.0,0.321,0.846,42.0,21.0,7.0,6.0,0.375,0.818,42.0,20.0,5.0,2.0
882,21500056.0,Orlando Magic,New Orleans Pelicans,103.0,94.0,197.0,103.0,Orlando Magic,9.0,0.389,1.0,55.0,24.0,5.0,3.0,0.3329999999999999,0.72,46.0,23.0,12.0,9.0
883,21500015.0,New Orleans Pelicans,Portland Trail Blazers,94.0,112.0,206.0,18.0,Portland Trail Blazers,18.0,0.3329999999999999,0.611,39.0,19.0,7.0,2.0,0.375,0.857,51.0,22.0,7.0,4.0
884,21601230.0,New Orleans Pelicans,Portland Trail Blazers,103.0,100.0,203.0,100.0,Portland Trail Blazers,3.0,0.3329999999999999,0.7140000000000001,42.0,20.0,13.0,3.0,0.433,0.385,53.0,22.0,4.0,2.0
885,21601195.0,New Orleans Pelicans,Golden State Warriors,101.0,123.0,224.0,22.0,Golden State Warriors,22.0,0.238,0.632,34.0,24.0,3.0,1.0,0.303,0.938,53.0,37.0,2.0,4.0
886,21601158.0,Denver Nuggets,New Orleans Pelicans,134.0,131.0,265.0,3.0,Denver Nuggets,3.0,0.433,0.7140000000000001,50.0,31.0,3.0,2.0,0.4379999999999999,0.882,35.0,30.0,5.0,8.0
887,21601132.0,Sacramento Kings,New Orleans Pelicans,89.0,117.0,206.0,28.0,New Orleans Pelicans,28.0,0.3,0.765,52.0,18.0,7.0,6.0,0.303,0.789,45.0,28.0,16.0,12.0
888,21601102.0,New Orleans Pelicans,Utah Jazz,100.0,108.0,208.0,108.0,Utah Jazz,8.0,0.4,0.667,37.0,17.0,7.0,7.0,0.556,0.611,49.0,27.0,6.0,7.0
889,21601079.0,New Orleans Pelicans,Houston Rockets,107.0,117.0,224.0,10.0,Houston Rockets,10.0,0.368,0.7859999999999999,36.0,28.0,9.0,7.0,0.359,0.75,59.0,29.0,5.0,3.0
890,21601039.0,Minnesota Timberwolves,New Orleans Pelicans,109.0,123.0,232.0,14.0,New Orleans Pelicans,14.0,0.36,0.706,35.0,30.0,11.0,6.0,0.467,0.733,43.0,31.0,7.0,2.0
891,21601007.0,New Orleans Pelicans,Miami Heat,112.0,120.0,232.0,8.0,Miami Heat,8.0,0.409,0.679,38.0,21.0,9.0,5.0,0.457,0.8420000000000001,45.0,23.0,9.0,3.0
892,21600976.0,New Orleans Pelicans,Charlotte Hornets,125.0,122.0,247.0,122.0,Charlotte Hornets,3.0,0.412,0.688,47.0,33.0,4.0,4.0,0.283,0.85,50.0,32.0,5.0,1.0
893,21600944.0,New Orleans Pelicans,Utah Jazz,83.0,88.0,171.0,88.0,Utah Jazz,5.0,0.303,0.722,47.0,16.0,11.0,3.0,0.37,0.8,46.0,16.0,10.0,2.0
894,21600917.0,San Antonio Spurs,New Orleans Pelicans,101.0,98.0,199.0,3.0,San Antonio Spurs,3.0,0.222,0.6,53.0,20.0,6.0,4.0,0.32,0.833,48.0,20.0,2.0,2.0
895,21600880.0,New Orleans Pelicans,Oklahoma City Thunder,110.0,118.0,228.0,118.0,Oklahoma City Thunder,8.0,0.381,0.8109999999999999,35.0,17.0,10.0,1.0,0.286,0.757,53.0,17.0,4.0,0.0
896,21600852.0,Houston Rockets,New Orleans Pelicans,129.0,99.0,228.0,129.0,Houston Rockets,30.0,0.392,0.792,48.0,28.0,12.0,5.0,0.1939999999999999,0.8079999999999999,44.0,24.0,10.0,8.0
897,21600829.0,New Orleans Pelicans,Phoenix Suns,110.0,108.0,218.0,2.0,New Orleans Pelicans,2.0,0.286,0.8,37.0,19.0,8.0,5.0,0.348,0.833,43.0,14.0,7.0,3.0
898,21600804.0,New Orleans Pelicans,Minnesota Timberwolves,122.0,106.0,228.0,106.0,Minnesota Timberwolves,16.0,0.48,0.741,43.0,27.0,8.0,3.0,0.222,0.75,34.0,22.0,11.0,0.0
899,21600774.0,Phoenix Suns,New Orleans Pelicans,106.0,111.0,217.0,5.0,New Orleans Pelicans,5.0,0.185,0.84,49.0,26.0,7.0,10.0,0.346,0.818,48.0,20.0,11.0,11.0
900,21600735.0,New Orleans Pelicans,Detroit Pistons,98.0,118.0,216.0,118.0,Detroit Pistons,20.0,0.238,0.7859999999999999,35.0,21.0,6.0,5.0,0.385,0.706,42.0,28.0,9.0,0.0
901,21600714.0,Washington Wizards,New Orleans Pelicans,107.0,94.0,201.0,107.0,Washington Wizards,13.0,0.476,0.7,45.0,28.0,9.0,3.0,0.313,0.5329999999999999,42.0,25.0,8.0,3.0
902,21600686.0,Oklahoma City Thunder,New Orleans Pelicans,114.0,105.0,219.0,9.0,Oklahoma City Thunder,9.0,0.37,0.7140000000000001,55.0,24.0,6.0,11.0,0.407,0.632,46.0,23.0,7.0,9.0
903,21600645.0,Brooklyn Nets,New Orleans Pelicans,143.0,114.0,257.0,29.0,Brooklyn Nets,29.0,0.5,0.914,52.0,24.0,5.0,6.0,0.324,0.7390000000000001,47.0,21.0,8.0,8.0
904,21600616.0,New Orleans Pelicans,Indiana Pacers,95.0,98.0,193.0,3.0,Indiana Pacers,3.0,0.4,0.722,38.0,18.0,7.0,6.0,0.263,0.688,45.0,26.0,11.0,6.0
905,21600586.0,New Orleans Pelicans,Brooklyn Nets,104.0,95.0,199.0,9.0,New Orleans Pelicans,9.0,0.344,0.68,50.0,16.0,12.0,4.0,0.214,0.545,50.0,22.0,10.0,6.0
906,21600553.0,New Orleans Pelicans,,108.0,0.0,108.0,108.0,New Orleans Pelicans,9.0,0.3229999999999999,0.7829999999999999,42.0,22.0,7.0,7.0,,,,,,
907,21600514.0,New Orleans Pelicans,,82.0,0.0,82.0,82.0,New Orleans Pelicans,8.0,0.423,0.7,45.0,26.0,6.0,6.0,,,,,,
908,21600481.0,Los Angeles Clippers,New Orleans Pelicans,98.0,102.0,200.0,4.0,New Orleans Pelicans,4.0,0.297,0.722,58.0,15.0,6.0,4.0,0.345,0.5710000000000001,45.0,23.0,11.0,5.0
909,21600449.0,Miami Heat,New Orleans Pelicans,87.0,91.0,178.0,87.0,Miami Heat,4.0,0.4,0.5379999999999999,59.0,19.0,4.0,4.0,0.3929999999999999,0.667,51.0,17.0,9.0,7.0
910,21600418.0,New Orleans Pelicans,Philadelphia 76ers,108.0,93.0,201.0,93.0,Philadelphia 76ers,15.0,0.588,0.6920000000000001,56.0,28.0,2.0,3.0,0.3329999999999999,0.762,43.0,18.0,6.0,8.0
911,21600395.0,New Orleans Pelicans,Houston Rockets,100.0,122.0,222.0,122.0,Houston Rockets,22.0,0.3329999999999999,0.55,47.0,17.0,4.0,6.0,0.3929999999999999,0.737,57.0,27.0,7.0,4.0
912,21600371.0,Golden State Warriors,New Orleans Pelicans,113.0,109.0,222.0,4.0,Golden State Warriors,4.0,0.412,0.789,45.0,30.0,6.0,5.0,0.4,0.81,45.0,26.0,12.0,11.0
913,21600355.0,New Orleans Pelicans,Los Angeles Clippers,105.0,133.0,238.0,28.0,Los Angeles Clippers,28.0,0.421,0.654,34.0,25.0,3.0,1.0,0.472,0.889,40.0,34.0,10.0,2.0
914,21600310.0,Memphis Grizzlies,New Orleans Pelicans,110.0,108.0,218.0,2.0,Memphis Grizzlies,2.0,0.382,0.619,61.0,23.0,8.0,4.0,0.313,0.952,54.0,21.0,7.0,7.0
915,21600287.0,Los Angeles Clippers,New Orleans Pelicans,114.0,96.0,210.0,114.0,Los Angeles Clippers,18.0,0.417,0.875,47.0,27.0,6.0,7.0,0.25,0.619,40.0,21.0,5.0,4.0
916,21600250.0,New Orleans Pelicans,Dallas Mavericks,81.0,91.0,172.0,91.0,Dallas Mavericks,10.0,0.25,0.889,42.0,17.0,8.0,3.0,0.37,0.85,46.0,19.0,7.0,3.0
917,21600222.0,Minnesota Timberwolves,New Orleans Pelicans,96.0,117.0,213.0,96.0,Minnesota Timberwolves,21.0,0.176,0.818,41.0,23.0,12.0,3.0,0.375,0.7829999999999999,45.0,27.0,10.0,6.0
918,21600185.0,Charlotte Hornets,New Orleans Pelicans,116.0,121.0,237.0,116.0,Charlotte Hornets,5.0,0.349,0.75,52.0,29.0,7.0,5.0,0.389,0.84,53.0,27.0,9.0,6.0
919,21600159.0,New Orleans Pelicans,Orlando Magic,82.0,89.0,171.0,89.0,Orlando Magic,7.0,0.3329999999999999,0.789,48.0,19.0,5.0,9.0,0.37,0.579,50.0,17.0,7.0,7.0
920,21600129.0,Los Angeles Lakers,New Orleans Pelicans,126.0,99.0,225.0,27.0,Los Angeles Lakers,27.0,0.5329999999999999,0.857,47.0,36.0,8.0,5.0,0.3,0.789,42.0,20.0,4.0,5.0
921,21600105.0,New Orleans Pelicans,Sacramento Kings,94.0,102.0,196.0,102.0,Sacramento Kings,8.0,0.238,0.722,40.0,23.0,5.0,9.0,0.32,0.8,39.0,24.0,7.0,5.0
922,21600075.0,Phoenix Suns,New Orleans Pelicans,112.0,111.0,223.0,1.0,Phoenix Suns,1.0,0.3329999999999999,0.857,59.0,18.0,7.0,2.0,0.3329999999999999,0.536,43.0,28.0,7.0,13.0
923,21600051.0,Milwaukee Bucks,New Orleans Pelicans,117.0,113.0,230.0,4.0,Milwaukee Bucks,4.0,0.313,0.905,49.0,30.0,9.0,5.0,0.346,0.78,42.0,23.0,13.0,5.0
924,21600025.0,Golden State Warriors,New Orleans Pelicans,122.0,114.0,236.0,8.0,Golden State Warriors,8.0,0.321,0.893,49.0,32.0,8.0,2.0,0.2269999999999999,0.652,49.0,29.0,8.0,5.0
925,21701226.0,San Antonio Spurs,New Orleans Pelicans,98.0,122.0,220.0,24.0,New Orleans Pelicans,24.0,0.3329999999999999,0.8420000000000001,38.0,22.0,9.0,1.0,0.263,0.684,51.0,30.0,11.0,5.0
926,21701195.0,New Orleans Pelicans,Golden State Warriors,126.0,120.0,246.0,6.0,New Orleans Pelicans,6.0,0.407,0.773,34.0,39.0,15.0,6.0,0.455,0.636,42.0,31.0,3.0,0.0
927,21701173.0,Memphis Grizzlies,New Orleans Pelicans,95.0,123.0,218.0,28.0,New Orleans Pelicans,28.0,0.313,0.733,37.0,19.0,9.0,1.0,0.444,0.895,48.0,32.0,14.0,7.0
928,21701131.0,New Orleans Pelicans,,102.0,0.0,102.0,102.0,New Orleans Pelicans,5.0,0.423,0.833,41.0,25.0,4.0,2.0,,,,,,
929,21701091.0,New Orleans Pelicans,Houston Rockets,91.0,114.0,205.0,114.0,Houston Rockets,23.0,0.286,0.75,46.0,19.0,10.0,6.0,0.3829999999999999,0.75,48.0,22.0,10.0,8.0
930,21700809.0,Indiana Pacers,New Orleans Pelicans,92.0,96.0,188.0,4.0,New Orleans Pelicans,4.0,0.318,0.944,48.0,15.0,13.0,5.0,0.348,0.833,50.0,15.0,4.0,11.0
931,21701047.0,,New Orleans Pelicans,0.0,108.0,108.0,108.0,New Orleans Pelicans,19.0,,,,,,,0.3329999999999999,0.8,44.0,33.0,9.0,5.0
932,21701025.0,New Orleans Pelicans,San Antonio Spurs,93.0,98.0,191.0,98.0,San Antonio Spurs,5.0,0.375,0.938,53.0,18.0,7.0,7.0,0.2689999999999999,0.895,52.0,16.0,10.0,11.0
933,21700995.0,Utah Jazz,New Orleans Pelicans,116.0,99.0,215.0,17.0,Utah Jazz,17.0,0.375,0.96,55.0,24.0,4.0,3.0,0.286,0.846,38.0,28.0,7.0,14.0
934,21700969.0,New Orleans Pelicans,Sacramento Kings,114.0,101.0,215.0,101.0,Sacramento Kings,13.0,0.423,1.0,40.0,26.0,6.0,7.0,0.321,0.8240000000000001,39.0,20.0,4.0,5.0
935,21700946.0,New Orleans Pelicans,Dallas Mavericks,126.0,109.0,235.0,109.0,Dallas Mavericks,17.0,0.462,0.762,47.0,27.0,9.0,4.0,0.435,0.76,43.0,25.0,5.0,2.0
936,21700902.0,Phoenix Suns,New Orleans Pelicans,116.0,125.0,241.0,9.0,New Orleans Pelicans,9.0,0.292,0.7809999999999999,51.0,23.0,9.0,5.0,0.286,0.775,46.0,30.0,7.0,8.0
937,21700879.0,Miami Heat,New Orleans Pelicans,123.0,124.0,247.0,123.0,Miami Heat,1.0,0.3329999999999999,0.654,58.0,26.0,12.0,5.0,0.258,0.833,56.0,27.0,9.0,13.0
938,21700841.0,New Orleans Pelicans,Detroit Pistons,118.0,103.0,221.0,15.0,New Orleans Pelicans,15.0,0.412,1.0,53.0,31.0,6.0,7.0,0.257,0.75,54.0,18.0,5.0,3.0
939,21700818.0,New Orleans Pelicans,Philadelphia 76ers,82.0,100.0,182.0,100.0,Philadelphia 76ers,18.0,0.258,0.5,46.0,17.0,8.0,6.0,0.412,0.889,58.0,26.0,10.0,4.0
940,21700780.0,New Orleans Pelicans,Minnesota Timberwolves,107.0,118.0,225.0,118.0,Minnesota Timberwolves,11.0,0.242,0.882,51.0,23.0,9.0,8.0,0.476,0.75,50.0,21.0,9.0,3.0
941,21700749.0,Sacramento Kings,New Orleans Pelicans,114.0,103.0,217.0,11.0,Sacramento Kings,11.0,0.385,0.857,49.0,22.0,7.0,1.0,0.36,0.727,36.0,26.0,7.0,8.0
942,21700720.0,Houston Rockets,New Orleans Pelicans,113.0,115.0,228.0,113.0,Houston Rockets,2.0,0.3329999999999999,0.8290000000000001,35.0,22.0,10.0,2.0,0.407,0.762,42.0,36.0,8.0,5.0
943,21700692.0,Chicago Bulls,New Orleans Pelicans,128.0,132.0,260.0,128.0,Chicago Bulls,4.0,0.258,0.882,54.0,31.0,8.0,6.0,0.364,0.846,55.0,32.0,14.0,3.0
944,21700654.0,New Orleans Pelicans,,93.0,0.0,93.0,93.0,New Orleans Pelicans,1.0,0.37,0.684,43.0,27.0,5.0,6.0,,,,,,
945,21700635.0,New Orleans Pelicans,New York Knicks,123.0,118.0,241.0,5.0,New Orleans Pelicans,5.0,0.281,0.706,46.0,19.0,17.0,7.0,0.353,0.778,44.0,28.0,12.0,7.0
946,21700609.0,New Orleans Pelicans,Memphis Grizzlies,102.0,105.0,207.0,3.0,Memphis Grizzlies,3.0,0.314,0.6759999999999999,40.0,20.0,5.0,7.0,0.263,0.813,50.0,21.0,7.0,5.0
947,21700584.0,New Orleans Pelicans,Minnesota Timberwolves,98.0,116.0,214.0,18.0,Minnesota Timberwolves,18.0,0.207,0.929,38.0,20.0,5.0,6.0,0.5,0.905,47.0,26.0,10.0,5.0
948,21700532.0,New York Knicks,New Orleans Pelicans,105.0,103.0,208.0,105.0,New York Knicks,2.0,0.263,0.857,51.0,24.0,6.0,7.0,0.231,0.778,48.0,24.0,3.0,5.0
949,21700511.0,Brooklyn Nets,New Orleans Pelicans,113.0,128.0,241.0,15.0,New Orleans Pelicans,15.0,0.5,0.857,43.0,26.0,8.0,3.0,0.515,0.789,43.0,40.0,8.0,9.0
950,21700472.0,New Orleans Pelicans,Orlando Magic,111.0,97.0,208.0,14.0,New Orleans Pelicans,14.0,0.3329999999999999,0.625,48.0,23.0,10.0,2.0,0.2,0.7240000000000001,40.0,16.0,7.0,2.0
951,21700427.0,New Orleans Pelicans,Denver Nuggets,111.0,117.0,228.0,6.0,Denver Nuggets,6.0,0.441,0.7140000000000001,42.0,27.0,8.0,8.0,0.444,0.643,48.0,30.0,12.0,4.0
952,21700392.0,New Orleans Pelicans,Houston Rockets,123.0,130.0,253.0,130.0,Houston Rockets,7.0,0.545,0.5379999999999999,41.0,32.0,6.0,2.0,0.3779999999999999,0.68,36.0,30.0,12.0,7.0
953,21700373.0,Sacramento Kings,New Orleans Pelicans,116.0,109.0,225.0,116.0,Sacramento Kings,7.0,0.433,0.643,46.0,21.0,12.0,4.0,0.357,0.895,35.0,19.0,7.0,3.0
954,21700346.0,Golden State Warriors,New Orleans Pelicans,125.0,115.0,240.0,125.0,Golden State Warriors,10.0,0.485,0.7040000000000001,40.0,36.0,14.0,5.0,0.41,0.6,47.0,33.0,11.0,4.0
955,21700325.0,New Orleans Pelicans,Utah Jazz,108.0,114.0,222.0,6.0,Utah Jazz,6.0,0.5,0.6,42.0,28.0,4.0,7.0,0.4,0.72,46.0,25.0,7.0,3.0
956,21700284.0,New Orleans Pelicans,Golden State Warriors,95.0,110.0,205.0,15.0,Golden State Warriors,15.0,0.355,0.696,45.0,24.0,2.0,9.0,0.303,0.815,44.0,30.0,11.0,6.0
957,21700262.0,San Antonio Spurs,New Orleans Pelicans,90.0,107.0,197.0,17.0,New Orleans Pelicans,17.0,0.25,0.933,39.0,22.0,10.0,5.0,0.292,0.917,45.0,23.0,7.0,2.0
958,21700226.0,New Orleans Pelicans,Denver Nuggets,114.0,146.0,260.0,32.0,Denver Nuggets,32.0,0.364,0.6,29.0,32.0,2.0,0.0,0.514,0.762,48.0,37.0,5.0,4.0
959,21700195.0,,New Orleans Pelicans,0.0,106.0,106.0,106.0,New Orleans Pelicans,1.0,,,,,,,0.3939999999999999,0.647,38.0,31.0,10.0,5.0
960,21700165.0,New Orleans Pelicans,Toronto Raptors,118.0,122.0,240.0,122.0,Toronto Raptors,4.0,0.419,0.68,38.0,31.0,7.0,4.0,0.381,0.696,48.0,27.0,8.0,4.0
961,21700133.0,New Orleans Pelicans,Chicago Bulls,96.0,90.0,186.0,6.0,New Orleans Pelicans,6.0,0.29,0.773,52.0,23.0,9.0,4.0,0.262,0.75,58.0,23.0,10.0,5.0
962,21700113.0,Minnesota Timberwolves,New Orleans Pelicans,104.0,98.0,202.0,104.0,Minnesota Timberwolves,6.0,0.273,0.667,47.0,20.0,13.0,3.0,0.258,0.857,38.0,27.0,13.0,4.0
963,21700077.0,,New Orleans Pelicans,0.0,123.0,123.0,123.0,New Orleans Pelicans,22.0,,,,,,,0.3939999999999999,0.75,47.0,33.0,10.0,4.0
964,21700053.0,New Orleans Pelicans,Portland Trail Blazers,93.0,103.0,196.0,103.0,Portland Trail Blazers,10.0,0.3,0.75,42.0,17.0,5.0,7.0,0.345,0.818,63.0,17.0,7.0,7.0
965,21700025.0,Golden State Warriors,New Orleans Pelicans,128.0,120.0,248.0,8.0,Golden State Warriors,8.0,0.45,0.8,49.0,29.0,6.0,8.0,0.444,0.636,50.0,26.0,8.0,4.0
966,21801215.0,Golden State Warriors,New Orleans Pelicans,112.0,103.0,215.0,112.0,Golden State Warriors,9.0,0.4,0.667,58.0,25.0,8.0,3.0,0.273,0.6,42.0,29.0,9.0,1.0
967,21801189.0,New Orleans Pelicans,Phoenix Suns,126.0,133.0,259.0,7.0,Phoenix Suns,7.0,0.348,0.741,53.0,28.0,4.0,4.0,0.389,0.81,46.0,27.0,12.0,11.0
968,21801147.0,Los Angeles Lakers,New Orleans Pelicans,130.0,102.0,232.0,130.0,Los Angeles Lakers,28.0,0.395,0.8640000000000001,46.0,30.0,16.0,5.0,0.258,0.857,45.0,19.0,5.0,1.0
969,21801113.0,,New Orleans Pelicans,0.0,120.0,120.0,120.0,New Orleans Pelicans,10.0,,,,,,,0.353,0.75,45.0,28.0,10.0,6.0
970,21801066.0,New Orleans Pelicans,Orlando Magic,96.0,119.0,215.0,119.0,Orlando Magic,23.0,0.294,0.769,49.0,24.0,9.0,2.0,0.395,0.857,65.0,28.0,8.0,10.0
971,21801036.0,Phoenix Suns,New Orleans Pelicans,138.0,136.0,274.0,138.0,Phoenix Suns,2.0,0.31,0.75,48.0,31.0,10.0,7.0,0.5,0.659,57.0,34.0,11.0,4.0
972,21801010.0,Milwaukee Bucks,New Orleans Pelicans,130.0,113.0,243.0,17.0,Milwaukee Bucks,17.0,0.278,0.857,52.0,27.0,5.0,4.0,0.213,0.688,50.0,27.0,3.0,4.0
973,21800983.0,Toronto Raptors,New Orleans Pelicans,127.0,104.0,231.0,23.0,Toronto Raptors,23.0,0.351,0.889,51.0,31.0,10.0,12.0,0.256,0.615,51.0,28.0,11.0,0.0
974,21800956.0,New Orleans Pelicans,Utah Jazz,115.0,112.0,227.0,3.0,New Orleans Pelicans,3.0,0.45,0.778,44.0,24.0,12.0,5.0,0.368,0.857,47.0,35.0,3.0,6.0
975,21800932.0,New Orleans Pelicans,Phoenix Suns,130.0,116.0,246.0,116.0,Phoenix Suns,14.0,0.593,0.7,50.0,34.0,13.0,4.0,0.353,0.857,39.0,25.0,17.0,2.0
976,21800906.0,Philadelphia 76ers,New Orleans Pelicans,111.0,110.0,221.0,1.0,Philadelphia 76ers,1.0,0.3229999999999999,0.684,58.0,23.0,9.0,8.0,0.179,0.708,54.0,29.0,15.0,8.0
977,21800874.0,New Orleans Pelicans,Indiana Pacers,111.0,126.0,237.0,126.0,Indiana Pacers,15.0,0.296,0.5670000000000001,51.0,25.0,5.0,5.0,0.4379999999999999,0.6859999999999999,48.0,28.0,10.0,5.0
978,21800851.0,Orlando Magic,New Orleans Pelicans,118.0,88.0,206.0,118.0,Orlando Magic,30.0,0.406,0.955,58.0,32.0,9.0,8.0,0.345,0.75,42.0,21.0,5.0,8.0
979,21800823.0,Minnesota Timberwolves,New Orleans Pelicans,117.0,122.0,239.0,5.0,New Orleans Pelicans,5.0,0.429,0.727,49.0,22.0,6.0,8.0,0.3,0.964,45.0,27.0,11.0,7.0
980,21800793.0,Indiana Pacers,New Orleans Pelicans,109.0,107.0,216.0,109.0,Indiana Pacers,2.0,0.357,0.708,43.0,25.0,5.0,3.0,0.237,0.833,55.0,26.0,6.0,4.0
981,21800761.0,Denver Nuggets,New Orleans Pelicans,105.0,99.0,204.0,105.0,Denver Nuggets,6.0,0.3,0.632,43.0,31.0,10.0,7.0,0.417,0.769,48.0,27.0,4.0,4.0
982,21800730.0,San Antonio Spurs,New Orleans Pelicans,126.0,114.0,240.0,12.0,San Antonio Spurs,12.0,0.4579999999999999,0.84,51.0,30.0,5.0,3.0,0.259,0.708,41.0,26.0,6.0,6.0
983,21800714.0,Detroit Pistons,New Orleans Pelicans,98.0,94.0,192.0,98.0,Detroit Pistons,4.0,0.3329999999999999,0.684,49.0,24.0,5.0,3.0,0.273,0.444,49.0,20.0,3.0,9.0
984,21800677.0,New Orleans Pelicans,Portland Trail Blazers,112.0,128.0,240.0,16.0,Portland Trail Blazers,16.0,0.32,0.815,41.0,23.0,4.0,6.0,0.324,0.8079999999999999,53.0,30.0,8.0,3.0
985,21800650.0,New Orleans Pelicans,Los Angeles Clippers,121.0,117.0,238.0,117.0,Los Angeles Clippers,4.0,0.32,0.75,49.0,28.0,8.0,7.0,0.5,0.708,50.0,34.0,4.0,7.0
986,21800612.0,,New Orleans Pelicans,0.0,140.0,140.0,140.0,New Orleans Pelicans,16.0,,,,,,,0.414,0.923,44.0,33.0,7.0,7.0
987,21800579.0,New Orleans Pelicans,,133.0,0.0,133.0,133.0,New Orleans Pelicans,35.0,0.519,0.862,44.0,29.0,13.0,7.0,,,,,,
988,21800546.0,Minnesota Timberwolves,New Orleans Pelicans,114.0,123.0,237.0,9.0,New Orleans Pelicans,9.0,0.321,0.826,39.0,29.0,10.0,9.0,0.56,0.905,44.0,28.0,3.0,2.0
989,21800523.0,Dallas Mavericks,New Orleans Pelicans,112.0,114.0,226.0,112.0,Dallas Mavericks,2.0,0.469,0.6970000000000001,39.0,19.0,7.0,6.0,0.174,0.815,49.0,22.0,7.0,4.0
990,21800492.0,New Orleans Pelicans,Sacramento Kings,117.0,122.0,239.0,122.0,Sacramento Kings,5.0,0.231,0.821,58.0,26.0,6.0,9.0,0.452,0.727,50.0,26.0,9.0,4.0
991,21800462.0,New Orleans Pelicans,Milwaukee Bucks,115.0,123.0,238.0,8.0,Milwaukee Bucks,8.0,0.452,0.667,41.0,28.0,6.0,7.0,0.3939999999999999,0.8,48.0,26.0,11.0,3.0
992,21800411.0,Oklahoma City Thunder,New Orleans Pelicans,114.0,118.0,232.0,4.0,New Orleans Pelicans,4.0,0.302,0.63,39.0,23.0,10.0,6.0,0.222,0.8,56.0,29.0,14.0,3.0
993,21800387.0,New Orleans Pelicans,Detroit Pistons,116.0,108.0,224.0,8.0,New Orleans Pelicans,8.0,0.4,0.87,47.0,27.0,5.0,8.0,0.31,0.542,47.0,28.0,8.0,5.0
994,21800363.0,Dallas Mavericks,New Orleans Pelicans,106.0,132.0,238.0,26.0,New Orleans Pelicans,26.0,0.304,0.667,45.0,26.0,7.0,4.0,0.586,0.65,46.0,36.0,12.0,6.0
995,21800338.0,New Orleans Pelicans,Charlotte Hornets,119.0,109.0,228.0,10.0,New Orleans Pelicans,10.0,0.344,0.833,50.0,30.0,6.0,5.0,0.278,0.75,41.0,25.0,9.0,6.0
996,21800312.0,Washington Wizards,New Orleans Pelicans,104.0,125.0,229.0,104.0,Washington Wizards,21.0,0.3329999999999999,0.563,38.0,26.0,12.0,2.0,0.306,0.7859999999999999,64.0,24.0,10.0,5.0
997,21800280.0,New Orleans Pelicans,Washington Wizards,114.0,124.0,238.0,124.0,Washington Wizards,10.0,0.355,0.81,43.0,23.0,10.0,3.0,0.345,0.522,45.0,30.0,12.0,9.0
998,21800253.0,New Orleans Pelicans,Philadelphia 76ers,120.0,121.0,241.0,121.0,Philadelphia 76ers,1.0,0.367,0.758,54.0,24.0,8.0,8.0,0.345,0.885,47.0,27.0,7.0,7.0
999,21800228.0,Denver Nuggets,New Orleans Pelicans,115.0,125.0,240.0,115.0,Denver Nuggets,10.0,0.385,0.615,43.0,30.0,5.0,6.0,0.4,0.912,46.0,29.0,6.0,8.0
1000,21800208.0,New Orleans Pelicans,Minnesota Timberwolves,100.0,107.0,207.0,7.0,Minnesota Timberwolves,7.0,0.321,0.611,46.0,25.0,7.0,6.0,0.4379999999999999,0.792,47.0,29.0,14.0,6.0
1001,21800176.0,Phoenix Suns,New Orleans Pelicans,99.0,119.0,218.0,20.0,New Orleans Pelicans,20.0,0.278,0.95,37.0,16.0,10.0,7.0,0.44,0.828,54.0,28.0,7.0,7.0
1002,21800144.0,New Orleans Pelicans,Oklahoma City Thunder,116.0,122.0,238.0,122.0,Oklahoma City Thunder,6.0,0.31,0.833,45.0,27.0,8.0,5.0,0.37,0.71,41.0,26.0,15.0,3.0
1003,21800116.0,New Orleans Pelicans,Portland Trail Blazers,119.0,132.0,251.0,132.0,Portland Trail Blazers,13.0,0.276,0.838,44.0,23.0,7.0,3.0,0.514,0.8390000000000001,46.0,26.0,4.0,4.0
1004,21800095.0,New Orleans Pelicans,Denver Nuggets,111.0,116.0,227.0,116.0,Denver Nuggets,5.0,0.4579999999999999,0.7,44.0,28.0,8.0,5.0,0.314,0.913,41.0,28.0,14.0,5.0
