,GAME_ID,PTS
12612,21701003,207
6161,21701004,214
9924,21701005,199
7239,21701006,227
260,21701007,226
13152,21701008,218
2934,21701009,207
5085,21701010,218
1865,21701011,234
8844,21701012,180
13690,21701013,189
1334,21701014,236
3474,21701015,215
8843,21701016,243
794,21701017,249
11538,21701018,242
5623,21701019,223
13151,21701020,205
15837,21701021,246
9923,21701022,228
5084,21701023,197
2403,21701024,221
1864,21701025,191
3473,21701026,233
13689,21701027,204
11000,21701028,218
793,21701029,175
7770,21701030,236
2933,21701031,237
5083,21701032,234
11537,21701033,191
5622,21701034,183
14765,21701035,211
1863,21701036,208
7769,21701037,220
8308,21701038,225
2402,21701039,223
14228,21701040,195
6700,21701041,239
12075,21701042,218
13688,21701043,200
10458,21701044,233
10999,21701045,187
12609,21701046,257
792,21701047,197
4543,21701048,249
10998,21701049,231
1331,21701050,241
5621,21701051,210
15835,21701052,202
14227,21701053,233
3471,21701054,290
8307,21701055,202
4010,21701056,164
11535,21701057,196
13148,21701058,179
791,21701059,199
5081,21701060,232
2931,21701061,220
257,21701062,193
10457,21701063,203
10997,21701064,226
13147,21701065,261
9920,21701066,224
7767,21701067,216
8306,21701068,217
3470,21701069,237
5080,21701070,247
14764,21701071,188
15833,21701072,219
8840,21701073,216
15301,21701074,196
5620,21701075,253
2930,21701076,231
256,21701077,195
5079,21701078,213
3469,21701079,208
10456,21701080,215
8305,21701081,212
13146,21701082,228
6697,21701083,223
12607,21701084,204
12072,21701085,244
10996,21701086,205
255,21701087,200
7234,21701088,228
15300,21701089,212
8839,21701090,204
1858,21701091,205
5619,21701092,193
15832,21701093,200
7765,21701094,235
12071,21701095,209
9377,21701096,220
13145,21701097,223
8304,21701098,198
789,21701099,197
12606,21701100,213
254,21701101,217
13684,21701102,201
8303,21701103,265
15299,21701104,218
9917,21701105,227
14223,21701106,194
10454,21701107,196
12070,21701108,222
3467,21701109,224
6154,21701110,177
4538,21701111,204
10994,21701112,210
2928,21701113,200
9376,21701114,173
5077,21701115,203
1326,21701116,223
8838,21701117,215
9916,21701118,219
14222,21701119,211
7232,21701120,240
787,21701121,191
10453,21701122,210
2927,21701123,196
14760,21701124,195
2396,21701125,195
12069,21701126,202
9375,21701127,209
6694,21701128,223
2395,21701129,172
9915,21701130,192
1856,21701131,209
10452,21701132,207
12604,21701133,251
7231,21701134,185
13682,21701135,204
6693,21701136,246
10992,21701137,201
14759,21701138,200
8301,21701139,224
13143,21701140,209
7763,21701141,219
11530,21701142,208
15828,21701143,221
2394,21701144,207
12068,21701145,183
5074,21701146,215
251,21701147,182
15296,21701148,204
2925,21701149,185
12603,21701150,213
13681,21701151,218
6692,21701152,253
10451,21701153,224
10991,21701154,211
5615,21701155,167
1323,21701156,218
9913,21701157,216
250,21701158,199
8835,21701159,170
15827,21701160,234
4535,21701161,224
6691,21701162,208
4003,21701163,218
2924,21701164,224
9373,21701165,211
13680,21701166,227
10450,21701167,191
12067,21701168,223
9912,21701169,223
8834,21701170,205
784,21701171,174
249,21701172,201
14219,21701173,218
5613,21701174,234
9372,21701175,232
14756,21701176,234
10989,21701177,190
7760,21701178,230
13679,21701179,212
3463,21701180,196
2922,21701181,219
8833,21701182,237
9911,21701183,262
14755,21701184,200
2392,21701185,215
6149,21701186,220
9371,21701187,165
14218,21701188,187
1853,21701189,225
7228,21701190,209
5071,21701191,249
6689,21701192,217
2391,21701193,220
4533,21701194,210
4001,21701195,246
10988,21701196,221
15825,21701197,240
2921,21701198,206
14217,21701199,247
8832,21701200,213
5611,21701201,209
782,21701202,218
10448,21701203,217
15292,21701204,206
7758,21701205,219
12600,21701206,208
8297,21701207,232
8831,21701208,188
7227,21701209,207
11526,21701210,183
10987,21701211,170
1851,21701212,213
9369,21701213,212
9909,21701214,234
14754,21701215,214
2920,21701216,221
13677,21701217,198
4532,21701218,204
7757,21701219,207
1319,21701220,208
6147,21701221,225
8830,21701222,193
9908,21701223,225
15291,21701224,206
3460,21701225,218
12063,21701226,220
12599,21701227,260
5609,21701228,215
13676,21701229,195
4531,21701230,179
10071,21800001,192
4162,21800002,208
15987,21800003,225
7920,21800004,203
14378,21800005,194
8993,21800006,205
8459,21800007,233
1482,21800008,220
2013,21800009,243
12226,21800010,220
13839,21800011,240
5232,21800012,205
3083,21800013,221
2552,21800014,235
6309,21800015,225
5772,21800016,247
15986,21800017,208
7919,21800018,212
942,21800019,214
14377,21800020,248
1481,21800021,254
11687,21800022,278
6849,21800023,219
13838,21800024,247
5231,21800025,200
9530,21800026,244
14915,21800027,230
941,21800028,204
10069,21800029,231
15985,21800030,225
2551,21800031,234
3082,21800032,276
10609,21800033,210
11148,21800034,229
5771,21800035,239
407,21800036,244
11686,21800037,251
3621,21800038,198
5230,21800039,227
940,21800040,183
13297,21800041,233
8456,21800042,237
7386,21800043,192
2550,21800044,224
14376,21800045,176
14914,21800046,249
4159,21800047,226
5770,21800048,285
15452,21800049,265
2011,21800050,225
3620,21800051,238
3080,21800052,215
7917,21800053,188
8455,21800054,197
13296,21800055,217
15983,21800056,222
13836,21800057,189
9528,21800058,212
6847,21800059,231
10607,21800060,244
11684,21800061,189
14913,21800062,266
15451,21800063,213
11146,21800064,242
939,21800065,196
5768,21800066,235
2548,21800067,241
4157,21800068,228
3079,21800069,223
5228,21800070,246
7384,21800071,220
7916,21800072,232
11683,21800073,228
15450,21800074,198
2009,21800075,243
405,21800076,182
9527,21800077,226
15981,21800078,208
11145,21800079,231
10606,21800080,213
8988,21800081,204
12222,21800082,216
4156,21800083,234
13834,21800084,217
12758,21800085,227
14911,21800086,240
9526,21800087,196
10065,21800088,205
6305,21800089,236
7914,21800090,211
4155,21800091,273
13294,21800092,233
7383,21800093,244
3077,21800094,221
2008,21800095,227
15980,21800096,238
403,21800097,250
11681,21800098,206
937,21800099,213
10064,21800100,241
11143,21800101,189
14373,21800102,202
12757,21800103,238
7913,21800104,239
8452,21800105,208
2545,21800106,215
13833,21800107,253
4154,21800108,252
5765,21800109,227
12220,21800110,210
12756,21800111,218
1475,21800112,201
10063,21800113,235
11680,21800114,261
936,21800115,230
11142,21800116,251
8986,21800117,215
7912,21800118,230
12755,21800119,245
2544,21800120,212
8451,21800121,224
13832,21800122,210
10603,21800123,205
7381,21800124,215
15447,21800125,208
15978,21800126,220
9523,21800127,203
401,21800128,241
2543,21800129,184
2005,21800130,204
3615,21800131,191
5764,21800132,224
11679,21800133,253
10061,21800134,219
14908,21800135,203
14371,21800136,202
8985,21800137,227
11140,21800138,192
13291,21800139,228
15446,21800140,235
4686,21800141,192
8984,21800142,202
2542,21800143,231
12754,21800144,238
3614,21800145,222
13830,21800146,235
14370,21800147,218
5223,21800148,229
400,21800149,215
14907,21800150,219
10601,21800151,186
6841,21800152,221
12753,21800153,181
8983,21800154,199
8448,21800155,219
6301,21800156,183
10060,21800157,194
3613,21800158,176
2541,21800159,205
13829,21800160,219
11678,21800161,219
5762,21800162,224
12752,21800163,178
10600,21800164,225
5222,21800165,221
4151,21800166,245
8982,21800167,225
10059,21800168,265
15444,21800169,233
6300,21800170,212
3612,21800171,222
13828,21800172,238
11677,21800173,231
8447,21800174,240
6839,21800175,254
10599,21800176,218
14905,21800177,226
1471,21800178,197
14368,21800179,218
12216,21800180,185
3072,21800181,207
7908,21800182,216
11676,21800183,187
15443,21800184,216
9519,21800185,218
8446,21800186,204
3611,21800187,235
931,21800188,194
397,21800189,213
8980,21800190,226
10057,21800191,238
2001,21800192,236
2539,21800193,201
13827,21800194,184
7907,21800195,233
10598,21800196,219
11675,21800197,203
4149,21800198,237
1470,21800199,202
3610,21800200,208
4148,21800201,213
10056,21800202,217
14903,21800203,214
2538,21800204,193
6297,21800205,227
15442,21800206,210
14366,21800207,229
2000,21800208,207
8445,21800209,231
13826,21800210,186
12214,21800211,212
5759,21800212,243
4681,21800213,193
3609,21800214,231
12213,21800215,227
929,21800216,239
6296,21800217,190
10055,21800218,220
14902,21800219,219
11674,21800220,216
7374,21800221,208
1999,21800222,253
6836,21800223,227
5218,21800224,246
10054,21800225,241
394,21800226,186
5758,21800227,247
3608,21800228,240
928,21800229,184
2536,21800230,205
11673,21800231,244
4146,21800232,221
12748,21800233,210
14364,21800234,187
6295,21800235,210
8977,21800236,248
14901,21800237,228
12212,21800238,196
15972,21800239,229
15441,21800240,215
13823,21800241,215
10595,21800242,233
393,21800243,246
3068,21800244,186
6835,21800245,202
12211,21800246,266
12747,21800247,230
8976,21800248,184
14900,21800249,243
6294,21800250,196
8442,21800251,232
15971,21800252,236
1996,21800253,241
13282,21800254,232
8441,21800255,226
1467,21800256,214
2535,21800257,240
4679,21800258,250
6834,21800259,243
3606,21800260,204
3067,21800261,232
14362,21800262,207
13822,21800263,229
4144,21800264,218
7901,21800265,214
5215,21800266,219
15439,21800267,227
391,21800268,210
1995,21800269,223
1466,21800270,233
13281,21800271,232
9514,21800272,211
2534,21800273,199
12745,21800274,213
6833,21800275,230
8975,21800276,199
4143,21800277,222
5755,21800278,173
1465,21800279,225
1994,21800280,238
7370,21800281,207
12744,21800282,203
924,21800283,217
6832,21800284,264
4142,21800285,233
8974,21800286,212
10592,21800287,225
15969,21800288,247
7900,21800289,252
13280,21800290,240
8439,21800291,201
11669,21800292,245
5214,21800293,204
6831,21800294,217
1464,21800295,197
4676,21800296,266
12207,21800297,215
923,21800298,231
13819,21800299,209
4141,21800300,226
15437,21800301,223
389,21800302,228
13279,21800303,236
5753,21800304,202
10591,21800305,213
15967,21800306,202
8437,21800307,208
13818,21800308,192
4675,21800309,236
2531,21800310,229
12206,21800311,217
1992,21800312,229
12743,21800313,183
11129,21800314,227
10590,21800315,214
4140,21800316,259
9511,21800317,200
11668,21800318,254
1462,21800319,223
15966,21800320,230
2530,21800321,195
14895,21800322,221
14358,21800323,256
6290,21800324,207
387,21800325,233
4674,21800326,241
8971,21800327,184
3064,21800328,217
11128,21800329,225
8436,21800330,270
15435,21800331,213
1461,21800332,201
14894,21800333,190
4673,21800334,226
7367,21800335,227
9510,21800336,221
5750,21800337,216
15965,21800338,228
13816,21800339,202
10047,21800340,198
5211,21800341,224
12204,21800342,249
12741,21800343,193
386,21800344,239
7896,21800345,196
14893,21800346,217
3601,21800347,209
4672,21800348,194
5210,21800349,255
2528,21800350,186
6288,21800351,195
3062,21800352,213
10587,21800353,227
13815,21800354,244
1459,21800355,234
8969,21800356,242
14892,21800357,248
7895,21800358,226
10046,21800359,215
5209,21800360,182
6828,21800361,207
7365,21800362,225
1988,21800363,238
5749,21800364,234
920,21800365,228
10586,21800366,194
4671,21800367,209
3599,21800368,220
10045,21800369,228
9508,21800370,202
13274,21800371,211
1458,21800372,239
12739,21800373,226
1987,21800374,210
5748,21800375,253
10585,21800376,213
4136,21800377,200
4670,21800378,211
9507,21800379,204
384,21800380,204
14891,21800381,217
7893,21800382,216
919,21800383,210
5747,21800384,199
7364,21800385,218
6286,21800386,219
1986,21800387,224
13273,21800388,203
15962,21800389,226
13813,21800390,207
14890,21800391,210
15430,21800392,218
1985,21800393,213
2525,21800394,197
6825,21800395,200
13812,21800396,235
8967,21800397,177
3597,21800398,204
5207,21800399,242
7363,21800400,224
5746,21800401,213
4669,21800402,215
12199,21800403,197
5206,21800404,222
15961,21800405,215
1455,21800406,219
9505,21800407,210
10043,21800408,251
917,21800409,255
11122,21800410,175
1984,21800411,232
383,21800412,221
6284,21800413,195
11662,21800414,271
4134,21800415,206
4668,21800416,237
12198,21800417,212
8966,21800418,188
10582,21800419,188
382,21800420,237
8430,21800421,250
7891,21800422,243
6823,21800423,216
9504,21800424,214
14351,21800425,197
3596,21800426,207
11121,21800427,250
11661,21800428,255
13810,21800429,185
5744,21800430,228
15428,21800431,217
14350,21800432,202
2523,21800433,191
12735,21800434,214
10581,21800435,206
381,21800436,271
10041,21800437,233
9503,21800438,209
5743,21800439,238
3056,21800440,233
1983,21800441,198
13269,21800442,181
6822,21800443,211
10580,21800444,238
13809,21800445,199
7360,21800446,237
2522,21800447,217
12196,21800448,219
14349,21800449,203
11120,21800450,258
9502,21800451,183
14886,21800452,228
7889,21800453,225
3055,21800454,244
15958,21800455,209
12195,21800456,219
10039,21800457,240
914,21800458,214
13268,21800459,195
7888,21800460,189
14885,21800461,254
1982,21800462,238
7359,21800463,252
13808,21800464,211
14348,21800465,191
11658,21800466,245
4664,21800467,200
3054,21800468,246
15957,21800469,184
1450,21800470,236
7887,21800471,220
379,21800472,221
6820,21800473,227
2520,21800474,170
12194,21800475,222
13807,21800476,210
11657,21800477,201
5741,21800478,216
5201,21800479,243
14884,21800480,295
10038,21800481,227
6280,21800482,181
4663,21800483,209
3053,21800484,236
13806,21800485,213
15424,21800486,193
9499,21800487,194
912,21800488,222
7886,21800489,214
2519,21800490,204
6279,21800491,206
11656,21800492,239
7357,21800493,226
5200,21800494,256
11117,21800495,239
5740,21800496,206
6818,21800497,204
12730,21800498,222
911,21800499,235
5739,21800500,228
11116,21800501,213
15423,21800502,201
8961,21800503,242
9498,21800504,250
15955,21800505,266
6278,21800506,210
2518,21800507,213
1448,21800508,182
3051,21800509,241
3592,21800510,214
5199,21800511,245
4661,21800512,240
6817,21800513,208
5738,21800514,233
10036,21800515,211
4127,21800516,219
15954,21800517,187
9497,21800518,213
8960,21800519,203
2517,21800520,193
6277,21800521,212
7355,21800522,243
3050,21800523,226
3591,21800524,201
12729,21800525,220
5737,21800526,225
6816,21800527,244
1977,21800528,212
375,21800529,219
14880,21800530,256
909,21800531,215
8423,21800532,226
10574,21800533,240
11114,21800534,220
12190,21800535,233
8959,21800536,216
6276,21800537,217
13263,21800538,184
3049,21800539,208
10035,21800540,224
11653,21800541,235
9496,21800542,224
8958,21800543,225
14343,21800544,214
12189,21800545,231
7353,21800546,237
12727,21800547,224
4125,21800548,241
13802,21800549,238
6815,21800550,219
8422,21800551,223
11652,21800552,221
5196,21800553,232
3047,21800554,206
1445,21800555,209
373,21800556,212
7882,21800557,247
7352,21800558,217
2515,21800559,196
15419,21800560,195
10033,21800561,259
5735,21800562,207
12188,21800563,232
3588,21800564,230
4124,21800565,269
906,21800566,207
1444,21800567,208
14878,21800568,224
9495,21800569,235
7881,21800570,209
7351,21800571,223
6814,21800572,256
10571,21800573,232
8421,21800574,231
12725,21800575,220
15950,21800576,233
13800,21800577,215
10032,21800578,206
1443,21800579,231
13260,21800580,239
12187,21800581,196
4657,21800582,211
11650,21800583,250
2513,21800584,217
7350,21800585,194
8955,21800586,202
6273,21800587,188
12724,21800588,214
13259,21800589,226
15949,21800590,232
12186,21800591,226
905,21800592,211
4656,21800593,238
13799,21800594,216
14339,21800595,209
3044,21800596,204
8420,21800597,212
8954,21800598,206
9493,21800599,238
14876,21800600,247
3585,21800601,202
13258,21800602,205
7349,21800603,236
11648,21800604,226
8419,21800605,217
5193,21800606,237
904,21800607,243
10030,21800608,229
7878,21800609,216
6811,21800610,225
14338,21800611,182
1972,21800612,264
10568,21800613,198
13798,21800614,199
11108,21800615,236
5731,21800616,213
6271,21800617,214
5192,21800618,221
12722,21800619,301
11647,21800620,214
368,21800621,244
14874,21800622,219
8418,21800623,227
7877,21800624,227
4654,21800625,254
3042,21800626,234
13797,21800627,208
15947,21800628,223
2511,21800629,255
5191,21800630,213
6270,21800631,220
8952,21800632,208
1971,21800633,216
12183,21800634,234
3583,21800635,195
15946,21800636,201
2510,21800637,212
10028,21800638,213
13256,21800639,278
367,21800640,247
4653,21800641,225
4120,21800642,233
3582,21800643,229
1439,21800644,196
901,21800645,211
14336,21800646,206
12182,21800647,201
15413,21800648,194
11105,21800649,222
5190,21800650,238
9490,21800651,228
10027,21800652,256
366,21800653,268
6269,21800654,210
3581,21800655,253
5728,21800656,207
15412,21800657,235
13255,21800658,225
7875,21800659,287
14335,21800660,212
12181,21800661,206
1438,21800662,241
1969,21800663,287
5189,21800664,238
14872,21800665,201
11644,21800666,209
9489,21800667,216
13254,21800668,220
3580,21800669,240
12719,21800670,266
899,21800671,238
15411,21800672,191
7874,21800673,232
12180,21800674,229
13793,21800675,214
5188,21800676,206
11103,21800677,240
12718,21800678,232
15943,21800679,250
11643,21800680,204
9488,21800681,210
6806,21800682,226
898,21800683,218
14333,21800684,209
2507,21800685,220
4650,21800686,272
1436,21800687,226
9487,21800688,215
7344,21800689,230
12179,21800690,198
12717,21800691,236
1435,21800692,192
15409,21800693,188
3038,21800694,222
364,21800695,225
11642,21800696,217
1967,21800697,190
897,21800698,206
4649,21800699,214
13792,21800700,213
5725,21800701,241
11641,21800702,225
12716,21800703,237
5186,21800704,204
7343,21800705,209
9486,21800706,216
896,21800707,226
8946,21800708,224
5185,21800709,210
8414,21800710,224
10023,21800711,242
2505,21800712,222
14331,21800713,225
1966,21800714,192
3578,21800715,222
4115,21800716,244
12715,21800717,238
10561,21800718,226
7342,21800719,225
8945,21800720,186
7871,21800721,208
6264,21800722,194
2504,21800723,207
4647,21800724,240
11640,21800725,195
15407,21800726,207
15940,21800727,207
3577,21800728,227
7341,21800729,208
1964,21800730,240
14329,21800731,209
4114,21800732,226
3576,21800733,236
362,21800734,231
1432,21800735,205
5183,21800736,230
4646,21800737,201
12714,21800738,230
3035,21800739,243
7340,21800740,236
6263,21800741,203
14868,21800742,251
10559,21800743,218
8411,21800744,193
4113,21800745,232
894,21800746,216
3575,21800747,187
361,21800748,241
1431,21800749,229
6802,21800750,220
8943,21800751,243
2502,21800752,239
4645,21800753,237
12175,21800754,250
5722,21800755,226
893,21800756,220
6262,21800757,194
3034,21800758,204
14866,21800759,196
14327,21800760,196
1962,21800761,204
360,21800762,248
11098,21800763,237
15405,21800764,182
9482,21800765,207
6801,21800766,197
7868,21800767,231
4112,21800768,217
5181,21800769,243
14326,21800770,192
8409,21800771,212
6261,21800772,220
13787,21800773,240
4644,21800774,258
15404,21800775,212
15936,21800776,243
7867,21800777,191
6800,21800778,246
12173,21800779,221
1430,21800780,209
9481,21800781,183
5720,21800782,216
7338,21800783,213
358,21800784,230
11637,21800785,223
13786,21800786,223
8408,21800787,180
891,21800788,263
13247,21800789,224
15403,21800790,232
14864,21800791,266
6799,21800792,207
9480,21800793,216
4642,21800794,228
11636,21800795,239
15935,21800796,232
1429,21800797,199
5719,21800798,230
8407,21800799,197
13246,21800800,226
7337,21800801,214
12710,21800802,254
11097,21800803,226
3570,21800804,265
1959,21800805,245
14863,21800806,277
3031,21800807,192
10555,21800808,204
11635,21800809,228
4110,21800810,243
5177,21800811,208
7336,21800812,234
13245,21800813,220
5718,21800814,257
14323,21800815,212
11096,21800816,245
15401,21800817,223
3569,21800818,227
1428,21800819,225
2498,21800820,231
3030,21800821,229
10554,21800822,224
7335,21800823,239
11634,21800824,198
13784,21800825,230
1427,21800826,195
15933,21800827,249
8405,21800828,203
888,21800829,235
2497,21800830,259
14322,21800831,189
4640,21800832,229
8938,21800833,186
3029,21800834,203
10016,21800835,263
10553,21800836,221
8937,21800837,232
6257,21800838,238
8404,21800839,211
14860,21800840,233
15932,21800841,189
7863,21800842,252
6795,21800843,211
4639,21800844,224
5175,21800845,250
12707,21800846,231
3568,21800847,190
353,21800848,230
887,21800849,221
12168,21800850,215
1956,21800851,206
4107,21800852,223
7862,21800853,287
6794,21800854,203
886,21800855,228
10014,21800856,237
13242,21800857,249
2495,21800858,232
6255,21800859,213
11632,21800860,238
4638,21800861,232
11093,21800862,236
10552,21800863,241
8935,21800864,216
8402,21800865,197
1955,21800866,253
10551,21800867,209
6254,21800868,208
11092,21800869,212
885,21800870,195
4105,21800871,248
4637,21800872,217
14858,21800873,233
9474,21800874,237
8934,21800875,219
12167,21800876,237
351,21800877,247
8401,21800878,219
5173,21800879,218
3566,21800880,218
13782,21800881,295
10012,21800882,245
350,21800883,232
7860,21800884,232
1423,21800885,219
14857,21800886,231
1953,21800887,243
6253,21800888,215
884,21800889,242
12704,21800890,235
6792,21800891,268
4104,21800892,230
3025,21800893,234
8933,21800894,211
3565,21800895,219
12166,21800896,248
15928,21800897,231
11090,21800898,233
9472,21800899,222
12165,21800900,186
10549,21800901,245
2492,21800902,223
349,21800903,230
14317,21800904,215
7330,21800905,217
10011,21800906,221
5171,21800907,233
8399,21800908,211
883,21800909,213
12703,21800910,233
4634,21800911,231
7329,21800912,254
11089,21800913,189
7858,21800914,241
6251,21800915,251
14316,21800916,216
12164,21800917,198
3023,21800918,211
13780,21800919,216
6790,21800920,281
1951,21800921,244
7328,21800922,237
4101,21800923,199
1421,21800924,243
6250,21800925,239
3563,21800926,215
12702,21800927,212
2490,21800928,329
7857,21800929,235
11088,21800930,236
881,21800931,203
10548,21800932,246
11627,21800933,225
6789,21800934,251
1420,21800935,222
8930,21800936,229
7856,21800937,205
4100,21800938,237
3022,21800939,192
12163,21800940,218
3562,21800941,232
10547,21800942,227
13778,21800943,226
11087,21800944,226
4632,21800945,219
2489,21800946,241
5168,21800947,235
8929,21800948,200
13237,21800949,219
14854,21800950,256
12700,21800951,194
3021,21800952,215
345,21800953,227
12162,21800954,207
10546,21800955,219
1948,21800956,227
11626,21800957,223
5709,21800958,218
2488,21800959,201
10008,21800960,220
13236,21800961,202
11086,21800962,231
7326,21800963,251
879,21800964,223
6247,21800965,175
7325,21800966,245
3020,21800967,255
344,21800968,215
1418,21800969,220
2487,21800970,215
13776,21800971,218
10545,21800972,203
11625,21800973,220
5708,21800974,214
9467,21800975,215
12698,21800976,250
15923,21800977,223
3019,21800978,217
6246,21800979,236
2486,21800980,216
4630,21800981,198
13775,21800982,218
1946,21800983,231
3559,21800984,227
5166,21800985,228
8394,21800986,196
343,21800987,226
7324,21800988,265
5707,21800989,227
6785,21800990,245
10544,21800991,247
2485,21800992,239
6245,21800993,229
10005,21800994,195
1945,21800995,244
14311,21800996,202
4629,21800997,187
8393,21800998,195
6784,21800999,235
10543,21801000,226
13233,21801001,227
11623,21801002,236
15389,21801003,178
15921,21801004,224
12696,21801005,187
876,21801006,255
9465,21801007,201
1415,21801008,205
5706,21801009,230
1944,21801010,243
12159,21801011,217
3558,21801012,240
5164,21801013,229
15388,21801014,182
14849,21801015,190
341,21801016,243
12695,21801017,204
4096,21801018,210
13773,21801019,211
12694,21801020,214
8924,21801021,211
11622,21801022,246
13232,21801023,209
7321,21801024,220
3557,21801025,199
5704,21801026,208
11621,21801027,237
14848,21801028,226
6782,21801029,211
4626,21801030,210
11082,21801031,232
8391,21801032,192
2483,21801033,249
874,21801034,249
14847,21801035,263
10540,21801036,274
3015,21801037,237
12693,21801038,198
12157,21801039,211
3556,21801040,202
7850,21801041,212
5703,21801042,247
10002,21801043,255
13231,21801044,217
15919,21801045,168
339,21801046,192
11620,21801047,231
4625,21801048,219
7849,21801049,235
15385,21801050,245
14846,21801051,211
3555,21801052,219
8389,21801053,220
6241,21801054,223
12156,21801055,216
1941,21801056,254
2481,21801057,217
9462,21801058,204
15918,21801059,232
338,21801060,226
5702,21801061,216
7319,21801062,224
11619,21801063,244
5161,21801064,224
1411,21801065,209
8922,21801066,215
872,21801067,233
13769,21801068,253
14845,21801069,246
4623,21801070,251
6240,21801071,215
13229,21801072,237
3013,21801073,244
15917,21801074,219
14844,21801075,221
337,21801076,231
10538,21801077,216
11618,21801078,216
4092,21801079,201
14307,21801080,242
1410,21801081,218
3553,21801082,204
12690,21801083,225
12154,21801084,216
6239,21801085,203
7847,21801086,217
871,21801087,241
336,21801088,256
14843,21801089,221
13767,21801090,197
7317,21801091,211
4091,21801092,217
11078,21801093,229
10537,21801094,215
8386,21801095,237
1409,21801096,232
3552,21801097,212
13227,21801098,229
4621,21801099,203
12153,21801100,211
4090,21801101,235
11616,21801102,217
9998,21801103,217
14305,21801104,218
13766,21801105,217
11077,21801106,292
15914,21801107,241
869,21801108,222
8919,21801109,203
2478,21801110,215
6776,21801111,202
5158,21801112,233
335,21801113,250
3010,21801114,246
15381,21801115,187
14842,21801116,230
2477,21801117,216
4089,21801118,221
12688,21801119,206
10535,21801120,245
5698,21801121,215
8918,21801122,213
7845,21801123,233
6236,21801124,204
13225,21801125,209
3550,21801126,197
6775,21801127,246
1937,21801128,239
12151,21801129,226
9457,21801130,226
334,21801131,216
7315,21801132,261
12687,21801133,220
13764,21801134,252
15913,21801135,244
5156,21801136,240
867,21801137,206
4618,21801138,227
15379,21801139,189
8917,21801140,237
6235,21801141,192
2476,21801142,225
9996,21801143,227
14303,21801144,235
6774,21801145,271
3008,21801146,209
1936,21801147,232
3548,21801148,185
11612,21801149,219
15912,21801150,227
5155,21801151,209
9455,21801152,213
866,21801153,215
7843,21801154,252
8383,21801155,218
13223,21801156,230
7313,21801157,254
3007,21801158,224
13763,21801159,213
10533,21801160,235
5695,21801161,222
332,21801162,228
11611,21801163,235
4086,21801164,218
9454,21801165,197
8382,21801166,214
2474,21801167,229
9994,21801168,252
13222,21801169,220
6233,21801170,214
15910,21801171,224
3006,21801172,218
12148,21801173,198
10532,21801174,215
11072,21801175,205
4616,21801176,238
9993,21801177,250
11610,21801178,221
5694,21801179,198
15909,21801180,224
330,21801181,262
14837,21801182,241
9453,21801183,214
8381,21801184,216
7311,21801185,220
12684,21801186,233
14300,21801187,234
11609,21801188,217
1934,21801189,259
11071,21801190,229
1403,21801191,234
5693,21801192,239
6771,21801193,261
9992,21801194,212
6231,21801195,226
12146,21801196,202
12683,21801197,258
15375,21801198,195
9452,21801199,204
4614,21801200,262
3004,21801201,256
329,21801202,222
8913,21801203,224
8380,21801204,223
5152,21801205,235
3544,21801206,223
11608,21801207,262
13760,21801208,222
15907,21801209,221
14298,21801210,193
14835,21801211,226
9991,21801212,221
8379,21801213,182
13219,21801214,220
1932,21801215,215
3003,21801216,229
3543,21801217,226
12682,21801218,223
5691,21801219,205
9451,21801220,269
6229,21801221,207
8912,21801222,236
8378,21801223,204
2471,21801224,234
14297,21801225,249
6769,21801226,243
3002,21801227,199
7308,21801228,194
5151,21801229,280
11607,21801230,267
2085,21900001,252
5304,21900002,214
2617,21900003,251
15520,21900004,229
9066,21900005,179
7453,21900006,253
6383,21900007,221
10144,21900008,200
14988,21900009,208
12297,21900010,231
12834,21900011,195
11760,21900012,219
11223,21900013,208
476,21900014,217
6923,21900015,228
4227,21900016,263
1014,21900017,218
7452,21900018,220
8524,21900019,222
14450,21900020,212
3157,21900021,239
12833,21900022,182
3695,21900023,215
11222,21900024,234
5842,21900025,181
6382,21900026,257
15518,21900027,228
9065,21900028,202
8523,21900029,213
1546,21900030,209
13370,21900031,192
2083,21900032,249
14986,21900033,246
13909,21900034,194
10681,21900035,252
12832,21900036,212
7990,21900037,267
3156,21900038,240
7451,21900039,225
16050,21900040,221
9603,21900041,190
2614,21900042,203
10142,21900043,208
13369,21900044,199
4764,21900045,228
6921,21900046,241
2082,21900047,257
11220,21900048,223
10680,21900049,191
3694,21900050,195
5301,21900051,207
473,21900052,209
3693,21900053,215
14448,21900054,211
2613,21900055,228
8521,21900056,178
7450,21900057,212
6920,21900058,221
9602,21900059,226
13368,21900060,238
4763,21900061,317
11219,21900062,201
5300,21900063,206
16048,21900064,229
10679,21900065,231
6379,21900066,203
2081,21900067,229
12294,21900068,200
4762,21900069,239
1543,21900070,197
9062,21900071,214
8520,21900072,206
15515,21900073,218
3154,21900074,229
13906,21900075,203
12293,21900076,237
2080,21900077,219
15514,21900078,222
9061,21900079,178
14984,21900080,240
10678,21900081,219
13367,21900082,220
16047,21900083,180
11218,21900084,257
9600,21900085,203
6378,21900086,229
8519,21900087,205
5838,21900088,199
1542,21900089,242
13905,21900090,199
15513,21900091,214
2079,21900092,260
14446,21900093,207
6917,21900094,240
10677,21900095,223
4221,21900096,245
9599,21900097,242
1541,21900098,232
12291,21900099,208
2610,21900100,230
9060,21900101,196
6377,21900102,198
15512,21900103,224
9598,21900104,227
470,21900105,206
11753,21900106,244
4759,21900107,241
14445,21900108,258
