,GAME_ID,H_TEAM,A_TEAM,H_POINTS,A_POINTS,TOTAL,M_OF_VIC,WINNER,PLUS_MINUS,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_STL,H_BLK,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_STL,A_BLK,H_LAST_15_FG3_PCT,H_LAST_15_FT_PCT,H_LAST_15_REB,H_LAST_15_AST,H_LAST_15_STL,H_LAST_15_BLK,A_LAST_15_FG3_PCT,A_LAST_15_FT_PCT,A_LAST_15_REB,A_LAST_15_AST,A_LAST_15_STL,A_LAST_15_BLK
5223,21800304,Los Angeles Lakers,Denver Nuggets,85,117,202,32,Denver Nuggets,32,0.14300000000000002,0.667,39,19,5,8,0.36,0.9329999999999999,60,28,7,4,0.3803333333333334,0.7108000000000001,46.13333333333333,22.6,8.466666666666667,6.266666666666667,0.35093333333333326,0.7444,45.86666666666667,27.066666666666666,8.266666666666667,4.933333333333334
5224,21800305,Indiana Pacers,Phoenix Suns,109,104,213,5,Indiana Pacers,5,0.423,0.759,55,25,8,6,0.33299999999999996,0.667,45,20,8,6,0.34959999999999997,0.7290000000000002,40.4,24.466666666666665,9.8,5.133333333333334,0.3358666666666666,0.7991333333333334,38.86666666666667,23.0,7.933333333333334,4.266666666666667
5225,21800306,Atlanta Hawks,Charlotte Hornets,94,108,202,14,Charlotte Hornets,14,0.25,0.8640000000000001,54,20,11,8,0.2,0.757,44,20,15,5,0.30733333333333335,0.7567333333333334,42.4,24.666666666666668,8.8,6.266666666666667,0.36793333333333333,0.8206666666666667,44.93333333333333,25.0,7.6,5.133333333333334
5226,21800307,New York Knicks,Philadelphia 76ers,91,117,208,26,Philadelphia 76ers,26,0.207,0.955,41,14,11,5,0.48,0.688,50,34,7,5,0.32859999999999995,0.7901333333333334,46.8,18.4,7.266666666666667,6.733333333333333,0.35493333333333327,0.7644,45.4,25.666666666666668,6.866666666666666,5.0
5227,21800308,Utah Jazz,Brooklyn Nets,101,91,192,10,Utah Jazz,10,0.321,0.667,48,17,10,6,0.36700000000000005,0.7140000000000001,48,11,12,5,0.2962,0.6801333333333333,41.6,23.6,9.0,5.4,0.33053333333333335,0.7284,44.266666666666666,22.266666666666666,6.666666666666667,3.933333333333333
5228,21800309,Dallas Mavericks,Houston Rockets,128,108,236,20,Dallas Mavericks,20,0.5,0.792,37,27,10,7,0.289,0.652,38,28,10,5,0.36899999999999994,0.7313333333333333,45.46666666666667,21.8,7.6,4.666666666666667,0.338,0.7628,41.0,20.0,8.0,6.2
5229,21800310,Chicago Bulls,Milwaukee Bucks,113,116,229,3,Milwaukee Bucks,3,0.297,0.759,45,28,9,3,0.34299999999999997,0.75,48,29,6,8,0.33760000000000007,0.8016666666666666,42.266666666666666,21.6,8.133333333333333,4.666666666666667,0.3472666666666667,0.7614,49.13333333333333,27.266666666666666,7.2,5.333333333333333
5230,21800311,San Antonio Spurs,Minnesota Timberwolves,89,128,217,39,Minnesota Timberwolves,39,0.29600000000000004,1.0,46,23,1,8,0.439,0.667,48,33,12,6,0.38173333333333326,0.8223999999999999,44.4,23.466666666666665,6.466666666666667,4.0,0.3582666666666666,0.8007333333333334,44.4,22.8,9.466666666666667,5.4
5231,21800312,Washington Wizards,New Orleans Pelicans,104,125,229,21,New Orleans Pelicans,21,0.33299999999999996,0.563,38,26,12,2,0.306,0.7859999999999999,64,24,10,5,0.3164,0.7412000000000002,41.333333333333336,24.6,8.666666666666666,6.2,0.3426,0.7681333333333332,48.13333333333333,26.333333333333332,6.6,5.6
5232,21800313,Cleveland Cavaliers,Oklahoma City Thunder,83,100,183,17,Oklahoma City Thunder,17,0.391,0.444,43,20,4,1,0.222,0.8,50,25,5,11,0.3691999999999999,0.8126666666666666,42.6,19.2,8.0,2.8,0.34193333333333337,0.7216666666666666,47.733333333333334,22.333333333333332,11.266666666666667,5.066666666666666
5233,21800314,Orlando Magic,Portland Trail Blazers,112,115,227,3,Portland Trail Blazers,3,0.467,0.9329999999999999,37,28,3,8,0.48700000000000004,0.688,47,24,8,1,0.35766666666666663,0.7970666666666669,41.06666666666667,27.0,7.733333333333333,5.4,0.34793333333333337,0.7967333333333335,49.93333333333333,20.266666666666666,5.866666666666666,4.066666666666666
5234,21800315,Phoenix Suns,Los Angeles Clippers,99,115,214,16,Los Angeles Clippers,16,0.308,0.722,34,20,17,6,0.524,0.75,56,21,6,7,0.3398666666666666,0.791,39.53333333333333,22.466666666666665,8.133333333333333,4.6,0.3907333333333333,0.8055333333333333,46.53333333333333,22.666666666666668,6.133333333333334,5.4
5235,21800316,Golden State Warriors,Toronto Raptors,128,131,259,3,Toronto Raptors,3,0.36700000000000005,0.85,46,27,6,5,0.395,0.917,37,25,5,6,0.3804666666666666,0.8101999999999999,46.13333333333333,27.333333333333332,6.666666666666667,6.6,0.35073333333333334,0.8030000000000002,45.86666666666667,25.733333333333334,8.733333333333333,5.133333333333334
5236,21800317,Indiana Pacers,Los Angeles Lakers,96,104,200,8,Los Angeles Lakers,8,0.435,0.815,44,23,14,4,0.292,0.565,50,25,8,11,0.35213333333333335,0.7334666666666668,42.46666666666667,24.266666666666666,9.466666666666667,5.333333333333333,0.36686666666666673,0.7002,45.93333333333333,22.066666666666666,7.933333333333334,6.6
5237,21800318,Los Angeles Clippers,Sacramento Kings,133,121,254,12,Los Angeles Clippers,12,0.429,0.75,38,25,7,5,0.292,0.846,48,26,4,2,0.3908666666666667,0.7941333333333334,47.333333333333336,22.933333333333334,6.0,5.6,0.38246666666666673,0.6949333333333333,45.733333333333334,25.133333333333333,8.466666666666667,4.533333333333333
5238,21800319,Cleveland Cavaliers,Boston Celtics,95,128,223,33,Boston Celtics,33,0.318,0.8,36,18,5,1,0.5479999999999999,0.813,47,30,4,4,0.37306666666666666,0.7844666666666668,43.46666666666667,19.333333333333332,7.533333333333333,2.8,0.3484666666666667,0.7949333333333334,44.333333333333336,25.133333333333333,9.333333333333334,5.8
5239,21800320,Utah Jazz,Charlotte Hornets,119,111,230,8,Utah Jazz,8,0.45,0.722,41,32,5,5,0.321,0.615,38,19,8,3,0.28873333333333334,0.6845999999999999,41.6,23.066666666666666,9.066666666666666,5.466666666666667,0.35206666666666664,0.8086000000000001,44.53333333333333,24.333333333333332,7.933333333333334,4.8
5240,21800321,Chicago Bulls,Detroit Pistons,88,107,195,19,Detroit Pistons,19,0.14300000000000002,0.7859999999999999,40,25,5,7,0.382,0.75,52,24,5,5,0.3364666666666667,0.8110666666666667,42.333333333333336,21.8,8.333333333333334,4.666666666666667,0.31379999999999997,0.7365999999999999,47.53333333333333,21.533333333333335,7.466666666666667,3.7333333333333334
5241,21800322,Washington Wizards,Philadelphia 76ers,98,123,221,25,Philadelphia 76ers,25,0.28600000000000003,0.8420000000000001,42,22,10,4,0.316,0.758,58,28,11,7,0.32626666666666665,0.7240000000000002,40.86666666666667,25.133333333333333,9.0,6.133333333333334,0.3635999999999999,0.7614,45.6,26.266666666666666,6.866666666666666,5.0
5242,21800323,Memphis Grizzlies,Brooklyn Nets,131,125,256,6,Memphis Grizzlies,6,0.4,0.8640000000000001,45,27,8,6,0.364,0.833,51,26,7,4,0.36926666666666663,0.7461999999999999,39.0,24.133333333333333,8.733333333333333,6.866666666666666,0.3357333333333334,0.7244666666666667,45.333333333333336,21.533333333333335,7.066666666666666,3.8
5243,21800324,New Orleans Pelicans,Miami Heat,101,106,207,5,Miami Heat,5,0.214,0.862,46,25,4,8,0.33299999999999996,0.625,46,22,10,4,0.3401333333333333,0.7686666666666666,49.6,26.333333333333332,6.733333333333333,5.8,0.36473333333333335,0.7082666666666666,45.86666666666667,22.2,7.933333333333334,6.466666666666667
5244,21800325,Atlanta Hawks,Oklahoma City Thunder,109,124,233,15,Oklahoma City Thunder,15,0.306,0.6,42,26,15,3,0.439,0.9329999999999999,46,30,12,7,0.2954,0.7712000000000001,43.4,24.333333333333332,9.133333333333333,6.266666666666667,0.33726666666666666,0.7292666666666666,48.2,22.533333333333335,10.533333333333333,5.6
5245,21800326,Houston Rockets,San Antonio Spurs,136,105,241,31,Houston Rockets,31,0.40700000000000003,0.8,49,32,9,6,0.35700000000000004,0.85,41,24,4,4,0.33286666666666664,0.7475999999999999,40.733333333333334,20.466666666666665,7.933333333333334,6.066666666666666,0.3714666666666666,0.8256,44.733333333333334,23.2,5.4,4.4
5246,21800327,Orlando Magic,Phoenix Suns,99,85,184,14,Orlando Magic,14,0.29600000000000004,0.722,44,23,7,5,0.25,0.7140000000000001,40,22,5,0,0.3717333333333333,0.8108000000000002,40.333333333333336,27.0,7.266666666666667,5.4,0.3406666666666666,0.7749333333333335,38.86666666666667,22.4,8.6,4.8
5247,21800328,Dallas Mavericks,Los Angeles Lakers,103,114,217,11,Los Angeles Lakers,11,0.256,0.735,46,20,9,4,0.3,0.6559999999999999,47,23,8,3,0.3823333333333333,0.7431333333333332,44.46666666666667,21.933333333333334,7.8,4.533333333333333,0.36006666666666665,0.6971333333333333,46.46666666666667,22.466666666666665,8.133333333333333,7.0
5248,21800329,Denver Nuggets,Portland Trail Blazers,113,112,225,1,Denver Nuggets,1,0.467,0.731,41,28,11,3,0.273,0.762,44,19,7,6,0.354,0.7457333333333334,47.13333333333333,27.066666666666666,7.8,4.866666666666666,0.3547333333333334,0.7796666666666668,49.733333333333334,20.6,6.2,3.933333333333333
5249,21800330,Milwaukee Bucks,New York Knicks,134,136,270,2,New York Knicks,2,0.429,0.774,51,28,11,4,0.588,0.667,41,30,5,2,0.34793333333333337,0.7505333333333333,48.53333333333333,27.6,7.2,5.4,0.31039999999999995,0.7954666666666667,47.2,18.133333333333333,7.6,6.666666666666667
5250,21800331,Golden State Warriors,Detroit Pistons,102,111,213,9,Detroit Pistons,9,0.231,0.857,44,23,6,5,0.34299999999999997,0.65,47,22,8,2,0.3693999999999999,0.8181333333333333,45.93333333333333,26.866666666666667,6.466666666666667,6.466666666666667,0.31306666666666666,0.7475333333333333,47.8,21.733333333333334,7.533333333333333,3.7333333333333334
5251,21800332,Toronto Raptors,Cleveland Cavaliers,106,95,201,11,Toronto Raptors,11,0.26899999999999996,0.84,42,15,5,5,0.22699999999999998,0.88,44,14,6,0,0.3499333333333334,0.8070000000000002,45.46666666666667,25.466666666666665,8.2,5.133333333333334,0.3755999999999999,0.7772000000000001,43.266666666666666,19.133333333333333,7.266666666666667,2.7333333333333334
5252,21800333,Brooklyn Nets,Washington Wizards,88,102,190,14,Washington Wizards,14,0.242,0.8,42,19,8,2,0.308,0.667,38,19,8,3,0.3389333333333333,0.7311333333333334,45.06666666666667,21.533333333333335,7.2,3.8666666666666667,0.3186666666666666,0.7234666666666668,41.2,25.0,9.066666666666666,5.933333333333334
5253,21800334,Chicago Bulls,Houston Rockets,105,121,226,16,Houston Rockets,16,0.25,0.792,41,15,11,6,0.39,0.7,47,23,8,7,0.3146000000000001,0.8153333333333334,42.13333333333333,21.666666666666668,8.2,4.733333333333333,0.34446666666666664,0.7632666666666666,40.733333333333334,21.4,8.066666666666666,5.866666666666666
5254,21800335,Boston Celtics,Minnesota Timberwolves,118,109,227,9,Boston Celtics,9,0.386,1.0,40,30,9,3,0.321,0.813,39,19,6,2,0.3656666666666667,0.7970666666666667,44.4,25.466666666666665,9.066666666666666,5.8,0.35533333333333333,0.7874,44.2,23.266666666666666,9.533333333333333,5.0
5255,21800336,Indiana Pacers,Sacramento Kings,110,111,221,1,Sacramento Kings,1,0.41700000000000004,0.778,42,32,11,5,0.44799999999999995,0.667,46,25,10,3,0.36006666666666665,0.7444666666666667,43.06666666666667,24.533333333333335,9.866666666666667,5.266666666666667,0.3767333333333333,0.7107333333333334,45.4,25.2,8.2,4.4
5256,21800337,Phoenix Suns,Los Angeles Lakers,96,120,216,24,Los Angeles Lakers,24,0.39399999999999996,0.818,40,24,12,8,0.40700000000000003,0.7390000000000001,56,26,9,4,0.3406666666666666,0.7706666666666667,39.2,22.466666666666665,8.266666666666667,4.6,0.3558,0.6964,46.4,22.4,8.133333333333333,6.666666666666667
5257,21800338,New Orleans Pelicans,Charlotte Hornets,119,109,228,10,New Orleans Pelicans,10,0.344,0.833,50,30,6,5,0.278,0.75,41,25,9,6,0.336,0.7702666666666665,49.733333333333334,26.466666666666665,6.533333333333333,6.133333333333334,0.35633333333333334,0.7940666666666666,43.86666666666667,24.333333333333332,8.266666666666667,4.466666666666667
5258,21800339,Utah Jazz,Miami Heat,100,102,202,2,Miami Heat,2,0.33299999999999996,0.733,50,21,8,6,0.419,0.708,50,20,8,8,0.2928,0.6953999999999998,41.733333333333334,23.8,9.2,5.466666666666667,0.36473333333333335,0.7028666666666666,45.46666666666667,22.333333333333332,7.933333333333334,6.133333333333334
5259,21800340,Memphis Grizzlies,Philadelphia 76ers,95,103,198,8,Philadelphia 76ers,8,0.39299999999999996,0.7829999999999999,35,19,7,7,0.364,0.767,44,22,5,2,0.365,0.7564666666666665,39.46666666666667,24.066666666666666,8.2,7.066666666666666,0.3526,0.7619333333333332,46.6,26.2,7.133333333333334,5.0
5260,21800341,Los Angeles Clippers,Dallas Mavericks,110,114,224,4,Dallas Mavericks,4,0.375,0.773,44,23,9,5,0.348,0.846,64,20,6,5,0.38266666666666665,0.8031333333333334,46.06666666666667,22.266666666666666,6.0,5.333333333333333,0.3727333333333333,0.7393333333333333,44.6,21.8,8.0,4.4
5261,21800342,Portland Trail Blazers,San Antonio Spurs,118,131,249,13,San Antonio Spurs,13,0.414,1.0,35,25,6,5,0.733,0.909,34,29,5,4,0.34626666666666667,0.7724666666666669,49.266666666666666,20.733333333333334,6.4,4.066666666666666,0.3804666666666667,0.8207333333333332,44.333333333333336,23.2,5.2,4.266666666666667
5262,21800343,Oklahoma City Thunder,Detroit Pistons,110,83,193,27,Oklahoma City Thunder,27,0.28,0.85,52,23,10,8,0.188,0.789,41,16,10,3,0.3312666666666667,0.7435333333333334,48.53333333333333,23.266666666666666,10.266666666666667,5.666666666666667,0.3233333333333333,0.7375333333333334,47.8,22.133333333333333,7.8,3.6666666666666665
5263,21800344,Golden State Warriors,Atlanta Hawks,128,111,239,17,Golden State Warriors,17,0.542,0.8640000000000001,39,33,10,8,0.192,0.75,35,23,10,4,0.35146666666666654,0.8285999999999999,45.8,25.8,6.2,6.533333333333333,0.29860000000000003,0.7661333333333334,43.333333333333336,24.333333333333332,9.733333333333333,6.066666666666666
5264,21800345,Cleveland Cavaliers,Brooklyn Nets,99,97,196,2,Cleveland Cavaliers,2,0.267,0.95,55,15,5,4,0.25,0.563,50,17,5,2,0.35606666666666664,0.7847333333333334,43.0,18.533333333333335,6.8,2.6666666666666665,0.32566666666666666,0.7444666666666667,45.333333333333336,21.333333333333332,7.4,3.7333333333333334
5265,21800346,Washington Wizards,New York Knicks,110,107,217,3,Washington Wizards,3,0.406,0.75,38,30,7,8,0.353,0.75,55,20,4,5,0.31920000000000004,0.7160666666666667,41.733333333333334,24.466666666666665,9.2,5.866666666666666,0.33353333333333335,0.7912,47.266666666666666,18.4,7.066666666666666,6.533333333333333
5266,21800347,Denver Nuggets,Toronto Raptors,106,103,209,3,Denver Nuggets,3,0.39299999999999996,0.625,49,32,9,2,0.268,1.0,41,28,11,5,0.3672000000000001,0.7537333333333334,46.13333333333333,27.333333333333332,8.066666666666666,4.466666666666667,0.3436,0.8217333333333333,45.666666666666664,24.533333333333335,7.8,4.8
